op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name
TRANSPOSE,3958,49152.0,1.7537413e-07,8.0670056e-08,1.9073486e-06,3.7266993e-14,0.1753418,-9,onnx_tf_prefix_Transpose_823
RESHAPE,3962,49152.0,7.949228e-08,1.4046843e-08,7.1525574e-07,6.517083e-15,0.07530408,13,onnx_tf_prefix_MatMul_824
SPLIT,3972,12288.0,1.09921224e-07,1.6080472e-08,7.1525574e-07,1.2347121e-14,0.07530408,13,onnx_tf_prefix_MatMul_8241;onnx_tf_prefix_MatMul_8242;onnx_tf_prefix_MatMul_8243;onnx_tf_prefix_MatMul_8244
SPLIT,3971,12288.0,5.7639316e-08,1.4188724e-08,4.7683716e-07,3.5246555e-15,0.07530408,13,onnx_tf_prefix_MatMul_8241;onnx_tf_prefix_MatMul_8242;onnx_tf_prefix_MatMul_8243;onnx_tf_prefix_MatMul_8244
SPLIT,3970,12288.0,5.704837e-08,1.0783979e-08,4.7683716e-07,3.3717483e-15,0.07530408,13,onnx_tf_prefix_MatMul_8241;onnx_tf_prefix_MatMul_8242;onnx_tf_prefix_MatMul_8243;onnx_tf_prefix_MatMul_8244
SPLIT,3969,12288.0,8.121e-08,1.5134194e-08,4.7683716e-07,6.8248075e-15,0.07530408,13,onnx_tf_prefix_MatMul_8241;onnx_tf_prefix_MatMul_8242;onnx_tf_prefix_MatMul_8243;onnx_tf_prefix_MatMul_8244
RESHAPE,3982,49152.0,1.7537413e-07,8.0670056e-08,1.9073486e-06,3.7266993e-14,0.1753418,-9,onnx_tf_prefix_MatMul_8245
SPLIT,3992,12288.0,1.8004442e-07,8.802655e-08,9.536743e-07,4.0170826e-14,0.1753418,-9,onnx_tf_prefix_MatMul_8246;onnx_tf_prefix_MatMul_8247;onnx_tf_prefix_MatMul_8248;onnx_tf_prefix_MatMul_8249
SPLIT,3991,12288.0,1.5457162e-07,6.7187e-08,9.536743e-07,2.8418279e-14,0.1753418,-9,onnx_tf_prefix_MatMul_8246;onnx_tf_prefix_MatMul_8247;onnx_tf_prefix_MatMul_8248;onnx_tf_prefix_MatMul_8249
SPLIT,3990,12288.0,1.5957738e-07,8.513437e-08,1.748403e-06,3.2728482e-14,0.1753418,-9,onnx_tf_prefix_MatMul_8246;onnx_tf_prefix_MatMul_8247;onnx_tf_prefix_MatMul_8248;onnx_tf_prefix_MatMul_8249
SPLIT,3989,12288.0,2.0237833e-07,8.233231e-08,1.9073486e-06,4.775038e-14,0.1753418,-9,onnx_tf_prefix_MatMul_8246;onnx_tf_prefix_MatMul_8247;onnx_tf_prefix_MatMul_8248;onnx_tf_prefix_MatMul_8249
RESHAPE,4002,12288.0,2.0237833e-07,8.233231e-08,1.9073486e-06,4.775038e-14,0.1753418,-9,onnx_tf_prefix_MatMul_82410
RESHAPE,4006,12288.0,1.5957738e-07,8.513437e-08,1.748403e-06,3.2728482e-14,0.1753418,-9,onnx_tf_prefix_MatMul_82411
RESHAPE,4010,12288.0,1.5457162e-07,6.7187e-08,9.536743e-07,2.8418279e-14,0.1753418,-9,onnx_tf_prefix_MatMul_82412
RESHAPE,4014,12288.0,1.8004442e-07,8.802655e-08,9.536743e-07,4.0170826e-14,0.1753418,-9,onnx_tf_prefix_MatMul_82413
TRANSPOSE,4018,12288.0,2.0237833e-07,8.233231e-08,1.9073486e-06,4.775038e-14,0.1753418,-9,onnx_tf_prefix_MatMul_82414
FULLY_CONNECTED,4022,147456.0,0.5643792,0.0075274496,0.9854317,0.31858322,1.9557768,-39,onnx_tf_prefix_MatMul_82415
TRANSPOSE,4026,12288.0,1.5957738e-07,8.513437e-08,1.748403e-06,3.2728482e-14,0.1753418,-9,onnx_tf_prefix_MatMul_82416
FULLY_CONNECTED,4030,147456.0,0.56464267,0.007482898,0.98542804,0.31887987,1.9557768,-39,onnx_tf_prefix_MatMul_82417
TRANSPOSE,4034,12288.0,1.5457162e-07,6.7187e-08,9.536743e-07,2.8418279e-14,0.1753418,-9,onnx_tf_prefix_MatMul_82418
FULLY_CONNECTED,4038,147456.0,0.5642392,0.0075514964,0.9852994,0.31842354,1.9557768,-39,onnx_tf_prefix_MatMul_82419
TRANSPOSE,4042,12288.0,1.8004442e-07,8.802655e-08,9.536743e-07,4.0170826e-14,0.1753418,-9,onnx_tf_prefix_MatMul_82420
FULLY_CONNECTED,4046,147456.0,0.5648796,0.0075850785,1.0743339,0.31914923,1.9557768,-39,onnx_tf_prefix_MatMul_82421
PACK,4050,589824.0,3.5540022e-06,3.2844634e-06,3.0517578e-05,2.3433257e-11,1.9557768,-39,onnx_tf_prefix_MatMul_82422
MUL,4054,589824.0,7.32394e-07,5.719381e-07,3.8146973e-06,8.6425653e-13,0.34573576,-39,onnx_tf_prefix_Div_826;onnx_tf_prefix_Constant_1051;onnx_tf_prefix_MatMul_146;onnx_tf_prefix_MatMul_824;onnx_tf_prefix_Div_148;onnx_tf_prefix_Constant_1051
RESHAPE,4058,589824.0,5.978871e-07,4.5104574e-07,3.8146973e-06,5.6113545e-13,0.34573576,-39,onnx_tf_prefix_Div_826;onnx_tf_prefix_Constant_1051;onnx_tf_prefix_MatMul_146;onnx_tf_prefix_MatMul_824;onnx_tf_prefix_Div_148;onnx_tf_prefix_Constant_10511
FULLY_CONNECTED,4065,49152.0,0.13451684,0.0017838328,0.5718496,0.018100208,0.37327167,20,onnx_tf_prefix_Mul_769;onnx_tf_prefix_Add_770;onnx_tf_prefix_MatMul_783;onnx_tf_prefix_Add_7841
RESHAPE,4069,49152.0,3.0136837e-07,-6.217872e-08,3.8146973e-06,9.472697e-14,0.37327167,20,onnx_tf_prefix_Reshape_821
TRANSPOSE,4073,49152.0,3.0136837e-07,-6.217872e-08,3.8146973e-06,9.472697e-14,0.37327167,20,onnx_tf_prefix_Transpose_822
RESHAPE,4077,589824.0,0.0003071549,-1.8465298e-05,0.0039047997,9.4778606e-08,0.00390625,-128,onnx_tf_prefix_MatMul_829
SPLIT,4087,147456.0,0.0,0.0,0.0,0.0,0.00390625,-128,onnx_tf_prefix_MatMul_8291;onnx_tf_prefix_MatMul_8292;onnx_tf_prefix_MatMul_8293;onnx_tf_prefix_MatMul_8294
SPLIT,4086,147456.0,0.0,0.0,0.0,0.0,0.00390625,-128,onnx_tf_prefix_MatMul_8291;onnx_tf_prefix_MatMul_8292;onnx_tf_prefix_MatMul_8293;onnx_tf_prefix_MatMul_8294
SPLIT,4085,147456.0,0.0,0.0,0.0,0.0,0.00390625,-128,onnx_tf_prefix_MatMul_8291;onnx_tf_prefix_MatMul_8292;onnx_tf_prefix_MatMul_8293;onnx_tf_prefix_MatMul_8294
SPLIT,4084,147456.0,0.0,0.0,0.0,0.0,0.00390625,-128,onnx_tf_prefix_MatMul_8291;onnx_tf_prefix_MatMul_8292;onnx_tf_prefix_MatMul_8293;onnx_tf_prefix_MatMul_8294
RESHAPE,4097,49152.0,3.0136837e-07,-6.217872e-08,3.8146973e-06,9.472697e-14,0.37327167,20,onnx_tf_prefix_MatMul_8295
SPLIT,4107,12288.0,2.7453407e-07,-7.595372e-08,1.9073486e-06,8.128495e-14,0.37327167,20,onnx_tf_prefix_MatMul_8296;onnx_tf_prefix_MatMul_8297;onnx_tf_prefix_MatMul_8298;onnx_tf_prefix_MatMul_8299
SPLIT,4106,12288.0,3.1330433e-07,-5.2349304e-08,3.496806e-06,1.0095376e-13,0.37327167,20,onnx_tf_prefix_MatMul_8296;onnx_tf_prefix_MatMul_8297;onnx_tf_prefix_MatMul_8298;onnx_tf_prefix_MatMul_8299
SPLIT,4105,12288.0,2.9919732e-07,-6.7630836e-08,2.22524e-06,9.429572e-14,0.37327167,20,onnx_tf_prefix_MatMul_8296;onnx_tf_prefix_MatMul_8297;onnx_tf_prefix_MatMul_8298;onnx_tf_prefix_MatMul_8299
SPLIT,4104,12288.0,3.155105e-07,-5.2781008e-08,3.496806e-06,1.0237344e-13,0.37327167,20,onnx_tf_prefix_MatMul_8296;onnx_tf_prefix_MatMul_8297;onnx_tf_prefix_MatMul_8298;onnx_tf_prefix_MatMul_8299
RESHAPE,4117,12288.0,3.155105e-07,-5.2781008e-08,3.496806e-06,1.0237344e-13,0.37327167,20,onnx_tf_prefix_MatMul_82910
RESHAPE,4121,12288.0,2.9919732e-07,-6.7630836e-08,2.22524e-06,9.429572e-14,0.37327167,20,onnx_tf_prefix_MatMul_82911
RESHAPE,4125,12288.0,3.1330433e-07,-5.2349304e-08,3.496806e-06,1.0095376e-13,0.37327167,20,onnx_tf_prefix_MatMul_82912
RESHAPE,4129,12288.0,2.7453407e-07,-7.595372e-08,1.9073486e-06,8.128495e-14,0.37327167,20,onnx_tf_prefix_MatMul_82913
TRANSPOSE,4133,12288.0,3.155105e-07,-5.2781008e-08,3.496806e-06,1.0237344e-13,0.37327167,20,onnx_tf_prefix_MatMul_82914
FULLY_CONNECTED,4137,12288.0,0.06858609,0.0009839763,0.11979421,0.004705272,0.23774585,-9,onnx_tf_prefix_MatMul_82915
TRANSPOSE,4141,12288.0,2.9919732e-07,-6.7630836e-08,2.22524e-06,9.429572e-14,0.37327167,20,onnx_tf_prefix_MatMul_82916
FULLY_CONNECTED,4145,12288.0,0.06863763,0.0007645428,0.30708155,0.004712459,0.23774585,-9,onnx_tf_prefix_MatMul_82917
TRANSPOSE,4149,12288.0,3.1330433e-07,-5.2349304e-08,3.496806e-06,1.0095376e-13,0.37327167,20,onnx_tf_prefix_MatMul_82918
FULLY_CONNECTED,4153,12288.0,0.068846054,0.0014078836,0.11979403,0.004741984,0.23774585,-9,onnx_tf_prefix_MatMul_82919
TRANSPOSE,4157,12288.0,2.7453407e-07,-7.595372e-08,1.9073486e-06,8.128495e-14,0.37327167,20,onnx_tf_prefix_MatMul_82920
FULLY_CONNECTED,4161,12288.0,0.06854719,0.0011743845,0.14788096,0.0047004116,0.23774585,-9,onnx_tf_prefix_MatMul_82921
PACK,4165,49152.0,2.423291e-07,-1.11795906e-07,2.22524e-06,7.1311744e-14,0.23774585,-9,onnx_tf_prefix_MatMul_82922
