op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name
FULLY_CONNECTED,500,1204224.0,0.091201656,0.001147378,0.39040634,0.008320532,0.22126618,7,onnx_tf_prefix_Mul_48;onnx_tf_prefix_Add_49;onnx_tf_prefix_MatMul_50;onnx_tf_prefix_Add_51;onnx_tf_prefix_Mul_531
LOGISTIC,504,1204224.0,0.0008816697,0.00024223662,0.003905318,8.3606466e-07,0.00390625,-128,onnx_tf_prefix_Sigmoid_54
MUL,508,1204224.0,0.01849309,0.00052255584,0.030496174,0.0003422735,0.06202075,-125,onnx_tf_prefix_Mul_55
FULLY_CONNECTED,512,301056.0,0.036480553,-8.157645e-07,0.29254228,0.001331541,0.10194792,-37,onnx_tf_prefix_MatMul_56;onnx_tf_prefix_Add_57;onnx_tf_prefix_Mul_58
TRANSPOSE,516,301056.0,1.01866064e-07,3.9207805e-08,1.1270696e-06,1.1917459e-14,0.10194792,-37,onnx_tf_prefix_Transpose_59
ADD,520,301056.0,0.031612538,-5.5511828e-06,0.2357799,0.0009993947,0.10873066,-46,onnx_tf_prefix_Add_60
PAD,524,369024.0,1.2565543e-07,-1.0726416e-08,9.536743e-07,1.5908565e-14,0.10873066,-46,Pad_2
TRANSPOSE,528,369024.0,1.2565543e-07,-1.0726416e-08,9.536743e-07,1.5908565e-14,0.10873066,-46,transpose_10
DEPTHWISE_CONV_2D,532,301056.0,0.010092965,4.5085053e-06,0.07321969,0.00010190906,0.029080141,-12,Add_3;depthwise_2;Const_158
MEAN,536,3136.0,0.0003664906,-1.2580364e-05,0.0017497299,1.345217e-07,0.0012582754,1,onnx_tf_prefix_ReduceMean_63
SUB,540,301056.0,0.008250296,-7.4266694e-07,0.017870832,6.806969e-05,0.028581435,-14,onnx_tf_prefix_Sub_64
MUL,544,301056.0,0.016659621,-0.0005180056,0.031746984,0.00027844918,0.06371247,-128,onnx_tf_prefix_Pow_66;onnx_tf_prefix_Constant_102
MEAN,548,3136.0,0.0007773101,-7.94291e-06,0.005094123,6.5541764e-07,0.002446389,-128,onnx_tf_prefix_ReduceMean_67
ADD,552,3136.0,1.1402155e-07,-6.832721e-07,9.113415e-07,4.84173e-13,0.002446393,-128,onnx_tf_prefix_Add_69
RSQRT,556,3136.0,0.011484927,-0.0007355282,0.020100193,0.00013264806,0.040573556,-128,onnx_tf_prefix_Div_71;onnx_tf_prefix_Sqrt_70
MUL,560,301056.0,0.014597065,-1.10023975e-05,0.028510202,0.00021308777,0.05161449,-2,onnx_tf_prefix_Div_71;onnx_tf_prefix_Sqrt_701
FULLY_CONNECTED,564,1204224.0,0.032319944,-0.00036043554,0.16219611,0.0010447701,0.0678563,38,onnx_tf_prefix_Mul_72;onnx_tf_prefix_Add_73;onnx_tf_prefix_MatMul_74;onnx_tf_prefix_Add_751
FULLY_CONNECTED,568,1204224.0,0.055008534,-0.0006127218,0.27605808,0.0030264913,0.11549138,38,onnx_tf_prefix_Mul_72;onnx_tf_prefix_Add_73;onnx_tf_prefix_MatMul_74;onnx_tf_prefix_Add_75;onnx_tf_prefix_Mul_771
LOGISTIC,572,1204224.0,0.0010862845,6.742208e-05,0.0034546582,1.1845709e-06,0.00390625,-128,onnx_tf_prefix_Sigmoid_78
MUL,576,1204224.0,0.007597877,-0.0003849773,0.012192928,5.7876376e-05,0.024426972,-121,onnx_tf_prefix_Mul_79
FULLY_CONNECTED,580,301056.0,0.08153577,-0.00058230944,0.5118891,0.0066533317,0.17264545,-76,onnx_tf_prefix_MatMul_80;onnx_tf_prefix_Add_81;onnx_tf_prefix_Mul_82
TRANSPOSE,584,301056.0,3.108158e-07,-4.035722e-07,1.9073486e-06,2.5949395e-13,0.17264545,-76,onnx_tf_prefix_Transpose_83
ADD,588,301056.0,0.053415596,-2.6003296e-05,0.20077324,0.0028532848,0.18649153,-61,onnx_tf_prefix_Add_84
MEAN,592,3136.0,0.0011905896,2.5512076e-05,0.002361005,1.4187051e-06,0.0041285,-49,onnx_tf_prefix_ReduceMean_85
SUB,596,301056.0,0.0535324,-0.00033459405,0.099680685,0.0028666079,0.18559302,-59,onnx_tf_prefix_Sub_86
MUL,600,301056.0,0.9150479,-0.37293717,2.322638,0.97729,4.6960864,-128,onnx_tf_prefix_Pow_88;onnx_tf_prefix_Constant_102
MEAN,604,3136.0,0.021041961,-0.000181385,0.06986258,0.0004431512,0.072450034,-128,onnx_tf_prefix_ReduceMean_89
ADD,608,3136.0,2.1903196e-07,-4.6289327e-07,1.1270696e-06,2.678554e-13,0.07245004,-128,onnx_tf_prefix_Add_92
RSQRT,612,3136.0,0.0017941851,-0.00013501273,0.07437734,3.9006986e-06,0.0031682735,-128,onnx_tf_prefix_Div_94;onnx_tf_prefix_Sqrt_93
MUL,616,301056.0,0.014774733,-4.7856112e-05,0.15297313,0.00021831658,0.051932048,-30,onnx_tf_prefix_Div_94;onnx_tf_prefix_Sqrt_931
MUL,620,301056.0,0.0070307506,-0.00017816554,0.09735361,4.9466038e-05,0.023857888,4,onnx_tf_prefix_Mul_95
ADD,624,301056.0,0.0068003223,-6.1357474e-05,0.03893293,4.6252204e-05,0.023236638,5,onnx_tf_prefix_Add_96
TRANSPOSE,628,301056.0,1.510517e-08,-1.2308927e-09,2.3841858e-07,2.3109745e-16,0.023236638,5,transpose_13
CONV_2D,632,150528.0,0.019302892,-9.660084e-07,0.08523446,0.00037262545,0.06465002,6,Add_4;depthwise_5;convolution_1;Const_147
TRANSPOSE,636,150528.0,4.45916e-08,1.3038157e-08,6.9358134e-07,2.1759207e-15,0.06465002,6,transpose_14
PAD,640,221952.0,3.7227263e-08,8.842488e-09,6.9358134e-07,1.4757109e-15,0.06465002,6,Pad_3
TRANSPOSE,644,221952.0,3.7227263e-08,8.842488e-09,6.9358134e-07,1.4757109e-15,0.06465002,6,transpose_16
DEPTHWISE_CONV_2D,648,150528.0,0.022518773,1.30642065e-05,0.09337995,0.00050719327,0.07380178,3,Add_5;depthwise_5;depthwise_3;Const_145
MEAN,652,784.0,0.00043298182,2.0656555e-06,0.0020978986,1.9502353e-07,0.0013969726,-45,onnx_tf_prefix_ReduceMean_100
SUB,656,150528.0,0.021341702,0.00027026364,0.03904228,0.00045668136,0.07370991,3,onnx_tf_prefix_Sub_101
MUL,660,150528.0,0.09717911,-0.019659646,0.1825707,0.009830863,0.3683698,-128,onnx_tf_prefix_Pow_103;onnx_tf_prefix_Constant_102
MEAN,664,784.0,0.0040573347,-0.0001441107,0.026015012,2.034601e-05,0.011908994,-128,onnx_tf_prefix_ReduceMean_104
ADD,668,784.0,1.2150046e-07,-4.661244e-07,7.4234873e-07,2.3710984e-13,0.011908998,-128,onnx_tf_prefix_Add_106
RSQRT,672,784.0,0.0015826696,-3.2686665e-05,0.0027056716,2.5141987e-06,0.005505229,-128,onnx_tf_prefix_Div_108;onnx_tf_prefix_Sqrt_107
MUL,676,150528.0,0.014425329,2.3893144e-06,0.025869608,0.00020833653,0.051742427,1,onnx_tf_prefix_Div_108;onnx_tf_prefix_Sqrt_1071
FULLY_CONNECTED,680,602112.0,0.035758827,-6.7822e-05,0.19522491,0.0012791653,0.0654478,27,onnx_tf_prefix_Mul_109;onnx_tf_prefix_Add_110;onnx_tf_prefix_MatMul_111;onnx_tf_prefix_Add_1121
