,op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name,range,rmse/scale
1927,FULLY_CONNECTED,9819,196608.0,0.01889389,-0.00045539194,0.6932636,0.0003975321,0.06605249,-128,onnx_tf_prefix_Mul_2669;onnx_tf_prefix_Add_2670;onnx_tf_prefix_MatMul_2671;onnx_tf_prefix_Relu_2673;onnx_tf_prefix_Add_26721,16.84338495,0.3018539806864918
1175,FULLY_CONNECTED,6696,196608.0,0.009112335,-0.00010451927,0.104119696,8.34543e-05,0.03049637,-128,onnx_tf_prefix_Mul_1660;onnx_tf_prefix_Add_1661;onnx_tf_prefix_MatMul_1662;onnx_tf_prefix_Relu_1664;onnx_tf_prefix_Add_16631,7.77657435,0.29955475049206837
1673,ADD,8762,49152.0,0.083259195,-0.0005094432,0.90796447,0.0069697034,0.27910903,40,onnx_tf_prefix_Add_2329,71.17280265,0.2991116034673743
676,ADD,4624,196608.0,0.07939744,-0.0026936429,0.25625855,0.0063113584,0.26562628,-50,onnx_tf_prefix_Add_996,67.73470139999999,0.2990820723958484
1316,FULLY_CONNECTED,7278,12288.0,0.059495565,0.00046050327,0.35911846,0.0035525553,0.19997658,-10,onnx_tf_prefix_MatMul_184615,50.9940279,0.2980514827431817
1591,FULLY_CONNECTED,8423,196608.0,0.02254054,0.0010219245,0.28048533,0.0005190182,0.07643941,-128,onnx_tf_prefix_Mul_2217;onnx_tf_prefix_Add_2218;onnx_tf_prefix_MatMul_2219;onnx_tf_prefix_Relu_2221;onnx_tf_prefix_Add_22201,19.49204955,0.29803959687749026
254,FULLY_CONNECTED,2869,196608.0,0.021250723,-0.00014626111,0.077646315,0.0004516216,0.07131373,4,onnx_tf_prefix_Mul_425;onnx_tf_prefix_Add_426;onnx_tf_prefix_MatMul_427;onnx_tf_prefix_Add_4281,18.18500115,0.2979985837613403
843,ADD,5316,196608.0,0.07670001,-0.0005740836,0.12980413,0.005883295,0.2596677,-55,onnx_tf_prefix_Add_1220,66.2152635,0.2953876824534424
1251,FULLY_CONNECTED,7009,196608.0,0.031863306,-0.0005657523,0.3560946,0.0010215387,0.10837626,-128,onnx_tf_prefix_Mul_1757;onnx_tf_prefix_Add_1758;onnx_tf_prefix_MatMul_1759;onnx_tf_prefix_Relu_1761;onnx_tf_prefix_Add_17601,27.6359463,0.29491254865464006
165,ADD,2498,49152.0,0.040612623,0.00025241481,0.14239939,0.0016496346,0.13775603,51,onnx_tf_prefix_Add_303,35.12778765,0.2948378667057937
1656,FULLY_CONNECTED,8690,12288.0,0.08011097,0.0007504187,0.49192062,0.0064272345,0.27316567,9,onnx_tf_prefix_MatMul_229819,69.65724585000001,0.2934850302593847
171,ADD,2524,196608.0,0.038577974,-0.001290873,0.06589836,0.0014900143,0.13181101,-32,onnx_tf_prefix_Add_316,33.61180755,0.29284885504987324
650,FULLY_CONNECTED,4510,12288.0,0.07719299,0.00050872844,0.47884455,0.005964143,0.26436403,5,onnx_tf_prefix_MatMul_94221,67.41282765000001,0.29212697409106475
1835,FULLY_CONNECTED,9434,196608.0,0.035560552,0.0006954057,0.46251854,0.001301224,0.12354254,-128,onnx_tf_prefix_Mul_2540;onnx_tf_prefix_Add_2541;onnx_tf_prefix_MatMul_2542;onnx_tf_prefix_Relu_2544;onnx_tf_prefix_Add_25431,31.503347700000003,0.2919843042497481
1501,ADD,8046,49152.0,0.09269151,-0.00029544975,1.3225374,0.008598562,0.31769234,-9,onnx_tf_prefix_Add_2095,81.01154670000001,0.29188123155388573
760,ADD,4973,196608.0,0.07565988,0.00026231786,0.25537577,0.0057249167,0.2592877,-54,onnx_tf_prefix_Add_1109,66.1183635,0.29181167979896944
644,FULLY_CONNECTED,4486,12288.0,0.07703055,0.00039867955,0.75551844,0.0059364815,0.26436403,5,onnx_tf_prefix_MatMul_94215,67.41282765000001,0.29144874910922464
751,FULLY_CONNECTED,4933,196608.0,0.009406622,8.5050066e-05,0.15401983,8.899233e-05,0.03237307,-128,onnx_tf_prefix_Mul_1087;onnx_tf_prefix_Add_1088;onnx_tf_prefix_MatMul_1089;onnx_tf_prefix_Relu_1091;onnx_tf_prefix_Add_10901,8.255132849999999,0.2914019156697535
1826,FULLY_CONNECTED,9396,12288.0,0.08804464,0.0010647591,0.5822186,0.007757937,0.3024235,-4,onnx_tf_prefix_MatMul_252421,77.1179925,0.29124440363686654
1341,ADD,7384,49152.0,0.110211395,-0.00013758881,0.7277499,0.012150048,0.37881136,64,onnx_tf_prefix_Add_1885,96.5968968,0.29098191817016666
1417,ADD,7697,49152.0,0.0791763,0.00014446842,1.0642009,0.0062697157,0.2723903,11,onnx_tf_prefix_Add_1982,69.4595265,0.2906914686679965
1163,FULLY_CONNECTED,6642,196608.0,0.039448295,-0.0010102263,0.45320976,0.0015679328,0.13626489,-128,onnx_tf_prefix_Mul_1636;onnx_tf_prefix_Add_1637;onnx_tf_prefix_MatMul_1638;onnx_tf_prefix_Relu_1640;onnx_tf_prefix_Add_16391,34.74754695,0.29058938960151565
1093,ADD,6355,49152.0,0.026927546,-2.8714474e-05,0.25051686,0.00072516146,0.09282303,23,onnx_tf_prefix_Add_1554,23.66987265,0.29010927682162374
1736,FULLY_CONNECTED,9023,12288.0,0.1024159,-0.00015879436,0.55179554,0.010490146,0.35318688,-16,onnx_tf_prefix_MatMul_241115,90.0626544,0.28999212478281233
1345,ADD,7402,49152.0,0.05161791,1.0751731e-05,0.32269484,0.0026646785,0.17807037,24,onnx_tf_prefix_Add_1893,45.40794435,0.2898883403175791
1425,ADD,7733,49152.0,0.04940329,-0.000256307,0.33949462,0.0024410763,0.17046273,31,onnx_tf_prefix_Add_1998,43.467996150000005,0.2898419464951016
898,FULLY_CONNECTED,5541,12288.0,0.054379348,0.0006363055,0.21902406,0.002958093,0.18766475,-1,onnx_tf_prefix_MatMul_128117,47.854511249999995,0.2898165666845732
1677,ADD,8780,49152.0,0.046348315,-1.8211305e-05,0.35904536,0.002148434,0.15994693,21,onnx_tf_prefix_Add_2337,40.78646715,0.2897911375300559
1257,ADD,7035,49152.0,0.04710786,0.00021304208,0.23845653,0.0022194718,0.16261305,-11,onnx_tf_prefix_Add_1772,41.466327750000005,0.2897139584662903
478,FULLY_CONNECTED,3796,12288.0,0.06607961,0.00094233727,0.114928246,0.0043684184,0.22814696,15,onnx_tf_prefix_MatMul_71617,58.177474800000006,0.2896992878258499
1486,FULLY_CONNECTED,7984,12288.0,0.07579025,0.00039696533,0.13181977,0.005745064,0.26164362,-11,onnx_tf_prefix_MatMul_207217,66.7191231,0.2896925231063364
564,FULLY_CONNECTED,4153,12288.0,0.068846054,0.0014078836,0.11979403,0.004741984,0.23774585,-9,onnx_tf_prefix_MatMul_82919,60.62519175,0.2896457079211992
1331,FULLY_CONNECTED,7340,196608.0,0.057798043,0.0019869572,0.70396215,0.0034107699,0.2016875,-128,onnx_tf_prefix_Mul_1862;onnx_tf_prefix_Add_1863;onnx_tf_prefix_MatMul_1864;onnx_tf_prefix_Relu_1866;onnx_tf_prefix_Add_18651,51.4303125,0.2895657740880911
1820,FULLY_CONNECTED,9372,12288.0,0.08755856,0.0010569396,0.1523508,0.007668132,0.3024235,-4,onnx_tf_prefix_MatMul_252415,77.1179925,0.2895537906951534
396,FULLY_CONNECTED,3455,12288.0,0.04957457,0.00043860901,0.08626878,0.002458102,0.17123617,4,onnx_tf_prefix_MatMul_60319,43.66522335,0.28953724958798915
146,FULLY_CONNECTED,2416,12288.0,0.053169083,0.0010682106,0.13923517,0.0028284702,0.18368913,12,onnx_tf_prefix_MatMul_26421,46.840728150000004,0.2895291841179704
169,ADD,2516,49152.0,0.016924052,-5.91095e-05,0.15915565,0.0002864674,0.058458645,-2,onnx_tf_prefix_Add_311,14.906954475,0.2895268587669669
140,FULLY_CONNECTED,2392,12288.0,0.053156868,0.0011790862,0.09254683,0.0028283473,0.18368913,12,onnx_tf_prefix_MatMul_26415,46.840728150000004,0.2895228938761168
1742,FULLY_CONNECTED,9047,12288.0,0.10222411,0.00208618,0.17795007,0.0104560135,0.35318688,-16,onnx_tf_prefix_MatMul_241121,90.0626544,0.28951995685967385
1988,FULLY_CONNECTED,10070,12288.0,0.12322808,0.0023224165,0.21444845,0.015191195,0.42572963,-37,onnx_tf_prefix_MatMul_275016,108.56105565,0.2895090151376395
417,ADD,3545,49152.0,0.027607532,5.2465737e-05,0.09663447,0.0007622134,0.095373474,29,onnx_tf_prefix_Add_642,24.32023587,0.2894747500365734
1404,FULLY_CONNECTED,7643,12288.0,0.07033876,0.0007145876,0.12238637,0.0049486924,0.24302158,-14,onnx_tf_prefix_MatMul_195919,61.9705029,0.2894678862470537
1849,ADD,9496,49152.0,0.01724794,-3.22815e-05,0.11992836,0.00029750084,0.059588786,-9,onnx_tf_prefix_Add_2571,15.195140429999999,0.28945400332583804
37,FULLY_CONNECTED,1964,147456.0,0.27738577,0.0057655177,0.4829116,0.07697623,0.9585223,-80,onnx_tf_prefix_MatMul_14626,244.4231865,0.2894516952159406
392,FULLY_CONNECTED,3439,12288.0,0.04955754,0.0006622314,0.08627572,0.0024566173,0.17123617,4,onnx_tf_prefix_MatMul_60315,43.66522335,0.28944979575457974
1148,FULLY_CONNECTED,6580,12288.0,0.09925306,0.0019011046,0.17281675,0.009855636,0.3429924,26,onnx_tf_prefix_MatMul_162015,87.463062,0.28943952082832475
980,FULLY_CONNECTED,5882,12288.0,0.06595599,0.00094598625,0.3003389,0.0043518273,0.22792742,7,onnx_tf_prefix_MatMul_139415,58.1214921,0.2894271389657522
812,FULLY_CONNECTED,5184,12288.0,0.09591233,0.0012333436,0.16697128,0.009201159,0.33142364,-9,onnx_tf_prefix_MatMul_116815,84.51302820000001,0.2894261615771669
62,FULLY_CONNECTED,2067,12288.0,0.017330691,0.0002770352,0.030179331,0.00030044417,0.059897635,-6,onnx_tf_prefix_MatMul_15123,15.273896924999999,0.289382467549259
314,FULLY_CONNECTED,3114,12288.0,0.07004155,0.00056112435,0.12194947,0.0049063615,0.24206516,7,onnx_tf_prefix_MatMul_49021,61.7266158,0.2893659895014133
699,FULLY_CONNECTED,4716,147456.0,0.2787259,0.0070687835,2.0899212,0.07774025,0.9636098,-83,onnx_tf_prefix_MatMul_105015,245.720499,0.2893488484479016
1574,FULLY_CONNECTED,8349,12288.0,0.056683194,0.00096983794,0.09870899,0.0032141723,0.19594215,1,onnx_tf_prefix_MatMul_218521,49.96524825,0.28933882129280064
986,FULLY_CONNECTED,5906,12288.0,0.06593315,0.0009403229,0.114836514,0.0043485826,0.22792742,7,onnx_tf_prefix_MatMul_139421,58.1214921,0.28931922115489267
982,FULLY_CONNECTED,5890,12288.0,0.0659283,0.0011808361,0.11482444,0.0043481565,0.22792742,7,onnx_tf_prefix_MatMul_139417,58.1214921,0.28930504619818576
1161,ADD,6632,49152.0,0.15599558,9.9970464e-05,0.93184346,0.0243352,0.53922904,1,onnx_tf_prefix_Add_1635,137.5034052,0.2892971711545117
308,FULLY_CONNECTED,3090,12288.0,0.07001409,0.0011673389,0.12194818,0.004903875,0.24206516,7,onnx_tf_prefix_MatMul_49015,61.7266158,0.28929265616507843
870,FULLY_CONNECTED,5426,147456.0,0.16916738,0.002153593,1.0624033,0.028622815,0.58481914,-72,onnx_tf_prefix_MatMul_127617,149.1288807,0.28929078102222666
1904,FULLY_CONNECTED,9721,12288.0,0.0908632,0.0014394228,0.29886737,0.008258703,0.3141489,1,onnx_tf_prefix_MatMul_263715,80.1079695,0.2892813135206341
1513,ADD,8100,49152.0,0.02814105,0.00014345218,0.1892186,0.0007919704,0.09729881,13,onnx_tf_prefix_Add_2119,24.81119655,0.2892324033451846
1990,FULLY_CONNECTED,10078,12288.0,0.123113126,0.0013554549,0.21444885,0.015160878,0.42572963,-37,onnx_tf_prefix_MatMul_275018,108.56105565,0.28921998493743734
310,FULLY_CONNECTED,3098,12288.0,0.069996625,0.0010191536,0.12194389,0.0049007726,0.24206516,7,onnx_tf_prefix_MatMul_49017,61.7266158,0.28920113226501754
1429,ADD,7751,49152.0,0.025806578,7.53757e-05,0.044607025,0.00066599395,0.089240626,-2,onnx_tf_prefix_Add_2006,22.756359630000002,0.289182850246844
1925,ADD,9809,49152.0,0.09596638,7.9660145e-05,0.16592987,0.0092097325,0.3318823,-25,onnx_tf_prefix_Add_2668,84.6299865,0.2891607995335919
87,ADD,2175,196608.0,0.016343683,0.00017822623,0.028256416,0.00026715003,0.05652494,-30,onnx_tf_prefix_Add_203,14.413859700000001,0.2891595256374317
661,ADD,4556,49152.0,0.13145797,-0.0001542068,0.4311879,0.017281618,0.45462754,31,onnx_tf_prefix_Add_965,115.9300227,0.2891588308281943
902,FULLY_CONNECTED,5557,12288.0,0.05425624,0.00084740325,0.09453746,0.0029445665,0.18766475,-1,onnx_tf_prefix_MatMul_128121,47.854511249999995,0.2891531839658423
1333,ADD,7348,49152.0,0.19964391,0.00070562406,0.90677005,0.03985922,0.6905165,60,onnx_tf_prefix_Add_1869,176.0817075,0.28912812334223265
1992,FULLY_CONNECTED,10086,12288.0,0.1230647,0.001869236,0.2400636,0.015150276,0.42572963,-37,onnx_tf_prefix_MatMul_275020,108.56105565,0.2891188415031515
1179,ADD,6712,196608.0,0.05560952,-6.548335e-05,0.108065926,0.0030924801,0.1923477,-7,onnx_tf_prefix_Add_1672,49.0486635,0.28911222712547413
476,FULLY_CONNECTED,3788,12288.0,0.065951705,0.000752411,0.11492846,0.0043504336,0.22814696,15,onnx_tf_prefix_MatMul_71615,58.177474800000006,0.28910232607338837
337,ADD,3214,49152.0,0.019936137,-4.6664263e-06,0.03847781,0.00039745402,0.06895938,-6,onnx_tf_prefix_Add_537,17.5846419,0.28910133610416755
69,ADD,2095,49152.0,0.06465621,0.00015012141,0.11180665,0.0041805767,0.22365305,3,onnx_tf_prefix_Add_166,57.031527749999995,0.28909679217832557
1581,ADD,8377,49152.0,0.18687467,-0.00025316313,0.7322493,0.03492372,0.64642584,1,onnx_tf_prefix_Add_2200,164.8385892,0.28909563897358165
727,FULLY_CONNECTED,4831,12288.0,0.085170895,0.0012081326,0.19451992,0.0072559514,0.29465517,8,onnx_tf_prefix_MatMul_105515,75.13706835,0.289090031865729
253,ADD,2865,49152.0,0.021109467,0.00022252237,0.101560764,0.00044571413,0.073029235,4,onnx_tf_prefix_Add_424,18.622454925,0.2890889221096947
56,FULLY_CONNECTED,2043,12288.0,0.017313289,0.00023065654,0.030174017,0.00029982548,0.059897635,-6,onnx_tf_prefix_MatMul_15117,15.273896924999999,0.28908435841147223
1738,FULLY_CONNECTED,9031,12288.0,0.10208193,0.0017002834,0.17793965,0.010424331,0.35318688,-16,onnx_tf_prefix_MatMul_241117,90.0626544,0.2890809905612997
33,FULLY_CONNECTED,1948,147456.0,0.277066,0.0030959004,0.4829197,0.076775245,0.9585223,-80,onnx_tf_prefix_MatMul_14622,244.4231865,0.2890735689251659
1568,FULLY_CONNECTED,8325,12288.0,0.056633387,0.0008060061,0.09871135,0.0032081679,0.19594215,1,onnx_tf_prefix_MatMul_218515,49.96524825,0.28906843781906844
1652,FULLY_CONNECTED,8674,12288.0,0.0789442,0.0011090987,0.34369907,0.0062347767,0.27316567,9,onnx_tf_prefix_MatMul_229815,69.65724585000001,0.28905756056883364
909,ADD,5585,49152.0,0.10984709,3.6663143e-05,0.2667621,0.012066734,0.3800285,21,onnx_tf_prefix_Add_1296,96.9072675,0.289053812642604
646,FULLY_CONNECTED,4494,12288.0,0.0764068,0.0008284046,0.13316713,0.0058391565,0.26436403,5,onnx_tf_prefix_MatMul_94217,67.41282765000001,0.2890498138036943
1917,ADD,9773,49152.0,0.17067663,-6.241786e-05,0.8072011,0.029131277,0.5905103,1,onnx_tf_prefix_Add_2652,150.5801265,0.289036230160435
366,FULLY_CONNECTED,3332,147456.0,0.30579677,0.0047321566,0.5331764,0.093534626,1.0581552,-65,onnx_tf_prefix_MatMul_59817,269.82957600000003,0.28902594945595067
230,FULLY_CONNECTED,2765,12288.0,0.06559657,0.0007296985,0.33395514,0.00430438,0.22699645,-25,onnx_tf_prefix_MatMul_37721,57.884094749999996,0.2890255505300591
741,ADD,4887,49152.0,0.14431123,-0.00032410456,0.33487877,0.020826213,0.4993231,-9,onnx_tf_prefix_Add_1070,127.3273905,0.2890170705727853
1150,FULLY_CONNECTED,6588,12288.0,0.09911496,0.0013361016,0.17281663,0.009826639,0.3429924,26,onnx_tf_prefix_MatMul_162017,87.463062,0.28901341640384876
1570,FULLY_CONNECTED,8333,12288.0,0.05661942,0.0007214907,0.12635167,0.0032065844,0.19594215,1,onnx_tf_prefix_MatMul_218517,49.96524825,0.28899708925148143
85,ADD,2167,49152.0,0.015846755,-9.869473e-05,0.032116484,0.00025113326,0.054835226,-16,onnx_tf_prefix_Add_198,13.98298263,0.2889964310167881
321,ADD,3142,49152.0,0.16853394,-0.000260175,0.29155955,0.028404191,0.5831866,14,onnx_tf_prefix_Add_505,148.712583,0.28899057267372646
818,FULLY_CONNECTED,5208,12288.0,0.09576074,0.0009940929,0.2770222,0.009173396,0.33142364,-9,onnx_tf_prefix_MatMul_116821,84.51302820000001,0.2889891835281355
1681,ADD,8798,49152.0,0.022158554,-8.7832836e-05,0.038327515,0.0004910192,0.07667751,4,onnx_tf_prefix_Add_2345,19.55276505,0.2889889492220101
1431,ADD,7759,196608.0,0.059901655,9.395727e-05,0.17526357,0.003588224,0.20728919,-1,onnx_tf_prefix_Add_2011,52.858743450000006,0.2889768939899039
2009,ADD,10158,49152.0,0.10344104,-0.00012985019,0.20350392,0.010700147,0.35795832,6,onnx_tf_prefix_Add_2781,91.2793716,0.28897642294433895
1906,FULLY_CONNECTED,9729,12288.0,0.09077087,0.00074727996,0.15828793,0.008240911,0.3141489,1,onnx_tf_prefix_MatMul_263717,80.1079695,0.2889695413119039
925,ADD,5657,49152.0,0.015436128,-5.9782058e-05,0.13872522,0.00023829249,0.053420685,22,onnx_tf_prefix_Add_1328,13.622274675,0.28896532055289575
241,ADD,2811,49152.0,0.09363908,0.00054794626,0.16202736,0.008769046,0.32406747,-21,onnx_tf_prefix_Add_400,82.63720485,0.2889620006672511
329,ADD,3178,49152.0,0.07977492,-0.00015325856,0.14533693,0.0063641253,0.27607626,6,onnx_tf_prefix_Add_521,70.39944630000001,0.2889617094701506
1169,ADD,6668,49152.0,0.075038746,0.0002017138,0.2757033,0.0056309425,0.25969058,3,onnx_tf_prefix_Add_1651,66.2210979,0.2889577519869533
1261,ADD,7053,49152.0,0.023673669,-3.8776823e-05,0.20085788,0.00056045485,0.08192938,-18,onnx_tf_prefix_Add_1780,20.8919919,0.2889552885915709
493,ADD,3858,49152.0,0.0651313,-0.00019191268,0.112684645,0.00424224,0.2254116,-14,onnx_tf_prefix_Add_739,57.479957999999996,0.28894910633054016
237,ADD,2793,49152.0,0.111824036,0.0005642805,0.19345887,0.012505247,0.38701236,-5,onnx_tf_prefix_Add_392,98.6881518,0.28894907054238206
1009,ADD,6006,49152.0,0.018253682,-5.544078e-06,0.0900319,0.0003332023,0.06317495,-4,onnx_tf_prefix_Add_1441,16.109612249999998,0.28894094471233
226,FULLY_CONNECTED,2749,12288.0,0.065578565,0.0010285905,0.11433371,0.0043018167,0.22699645,-25,onnx_tf_prefix_MatMul_37717,57.884094749999996,0.2889394789560189
1042,FULLY_CONNECTED,6140,147456.0,0.17452788,0.0021050926,0.30439505,0.030464644,0.6040857,-60,onnx_tf_prefix_MatMul_150221,154.04185349999997,0.2889345645496109
703,FULLY_CONNECTED,4732,147456.0,0.27832043,0.0073273685,0.4893023,0.077516444,0.9636098,-83,onnx_tf_prefix_MatMul_105019,245.720499,0.28893204580410153
841,ADD,5308,49152.0,0.019114649,-4.287591e-06,0.12435192,0.00036537528,0.066157,-19,onnx_tf_prefix_Add_1215,16.870034999999998,0.28893075831412157
1232,FULLY_CONNECTED,6929,12288.0,0.09288075,0.0012303762,0.16197395,0.008629023,0.32151088,2,onnx_tf_prefix_MatMul_173315,81.9852744,0.28892501144565413
142,FULLY_CONNECTED,2400,12288.0,0.05306132,0.0009753503,0.09254688,0.0028165597,0.18368913,12,onnx_tf_prefix_MatMul_26417,46.840728150000004,0.2889189469487456
1837,ADD,9442,49152.0,0.106727205,-0.00029942676,0.59607476,0.011391073,0.36940882,-11,onnx_tf_prefix_Add_2547,94.1992491,0.28891830418516123
616,FULLY_CONNECTED,4371,147456.0,0.41881314,0.005663354,1.7460642,0.17543872,1.4497327,-43,onnx_tf_prefix_MatMul_93715,369.68183849999997,0.28891812658171073
245,ADD,2829,49152.0,0.06295071,-3.4590066e-05,0.10878869,0.0039630784,0.21789628,-21,onnx_tf_prefix_Add_408,55.5635514,0.28891262224456804
1337,ADD,7366,49152.0,0.16937064,-0.0004717052,0.62655014,0.028686771,0.5862623,67,onnx_tf_prefix_Add_1877,149.49688650000002,0.28890088071789605
816,FULLY_CONNECTED,5200,12288.0,0.09572438,0.0016578898,0.16694891,0.009167466,0.33142364,-9,onnx_tf_prefix_MatMul_116819,84.51302820000001,0.2888957621334014
665,ADD,4574,49152.0,0.09396601,-8.419353e-06,0.33618864,0.008829757,0.325262,25,onnx_tf_prefix_Add_973,82.94181,0.2888956800533393
1824,FULLY_CONNECTED,9388,12288.0,0.087357044,0.001149386,0.15236,0.0076331403,0.3024235,-4,onnx_tf_prefix_MatMul_252419,77.1179925,0.2888923802925472
1064,FULLY_CONNECTED,6231,12288.0,0.060564365,0.00070925587,0.105645515,0.003668735,0.20967449,-23,onnx_tf_prefix_MatMul_150715,53.46699495,0.2888767411550662
202,FULLY_CONNECTED,2650,147456.0,0.53338426,0.005083331,1.5108503,0.28452745,1.8465014,-63,onnx_tf_prefix_MatMul_37221,470.85785699999997,0.2888766536355585
1040,FULLY_CONNECTED,6132,147456.0,0.17448354,0.0025961034,0.30439854,0.030451462,0.6040857,-60,onnx_tf_prefix_MatMul_150219,154.04185349999997,0.28887204703705766
1177,ADD,6704,49152.0,0.020916773,2.3567525e-05,0.03620358,0.00043752076,0.07240959,9,onnx_tf_prefix_Add_1667,18.46444545,0.28887053381166194
1066,FULLY_CONNECTED,6239,12288.0,0.060558658,0.0006358888,0.105644114,0.0036685148,0.20967449,-23,onnx_tf_prefix_MatMul_150717,53.46699495,0.28886807173455475
413,ADD,3527,49152.0,0.054615874,0.00048796934,0.09453217,0.002983193,0.18908189,22,onnx_tf_prefix_Add_634,48.21588195,0.28886221754605684
1124,FULLY_CONNECTED,6481,147456.0,0.24235763,0.0032843857,0.42281756,0.058748215,0.83910406,-47,onnx_tf_prefix_MatMul_161519,213.9715353,0.28885608141259383
829,ADD,5254,49152.0,0.0895161,7.896206e-05,0.3983685,0.008013258,0.30990356,-14,onnx_tf_prefix_Add_1191,79.02540780000001,0.28885374176395734
1658,FULLY_CONNECTED,8698,12288.0,0.07888627,0.0016368185,0.1376317,0.0062259845,0.27316567,9,onnx_tf_prefix_MatMul_229821,69.65724585000001,0.2888536760819333
538,FULLY_CONNECTED,4046,147456.0,0.5648796,0.0075850785,1.0743339,0.31914923,1.9557768,-39,onnx_tf_prefix_MatMul_82421,498.723084,0.2888534841620563
956,FULLY_CONNECTED,5783,147456.0,0.17468446,0.0024890688,0.30472374,0.03052097,0.60481757,-88,onnx_tf_prefix_MatMul_138919,154.22848035,0.28885159302691094
1458,FULLY_CONNECTED,7869,147456.0,0.22648488,0.0029369022,0.8138917,0.051304307,0.7841573,-70,onnx_tf_prefix_MatMul_206717,199.96011149999998,0.28885089865685876
450,FULLY_CONNECTED,3681,147456.0,0.22431093,0.0028859882,0.39131403,0.05032398,0.7766326,-64,onnx_tf_prefix_MatMul_71117,198.041313,0.2888496688363488
814,FULLY_CONNECTED,5192,12288.0,0.09571641,0.0013745422,0.1669649,0.009164448,0.33142364,-9,onnx_tf_prefix_MatMul_116817,84.51302820000001,0.28884820487058005
282,FULLY_CONNECTED,2983,147456.0,0.4949418,0.0061820564,0.8635203,0.24500807,1.7136678,-66,onnx_tf_prefix_MatMul_48517,436.985289,0.28884413810803367
77,ADD,2131,49152.0,0.043479633,-7.998487e-05,0.07523147,0.0018905216,0.15053146,-23,onnx_tf_prefix_Add_182,38.3855223,0.28884413128430064
1402,FULLY_CONNECTED,7635,12288.0,0.07018282,0.0011423778,0.12239027,0.004927343,0.24302158,-14,onnx_tf_prefix_MatMul_195917,61.9705029,0.2888428074452812
872,FULLY_CONNECTED,5434,147456.0,0.16890009,0.0025381392,0.29468283,0.028533908,0.58481914,-72,onnx_tf_prefix_MatMul_127619,149.1288807,0.28884114007796985
1544,FULLY_CONNECTED,8226,147456.0,0.26648358,0.0032928733,0.46492514,0.071024545,0.9226697,-37,onnx_tf_prefix_MatMul_218019,235.2807735,0.2888404222890936
1011,ADD,6014,196608.0,0.06401501,6.147373e-05,0.11075505,0.0040979804,0.22162981,-41,onnx_tf_prefix_Add_1446,56.51560155,0.288839619567892
1833,ADD,9424,49152.0,0.17803872,-0.0002716147,0.89378864,0.031698976,0.6164053,0,onnx_tf_prefix_Add_2539,157.18335150000001,0.28883927903593426
786,FULLY_CONNECTED,5077,147456.0,0.23058605,0.003367532,0.40231386,0.053181738,0.7984174,-51,onnx_tf_prefix_MatMul_116317,203.596437,0.28883596548601304
757,ADD,4959,49152.0,0.019899016,-6.4110344e-07,0.039234996,0.0003959808,0.068896696,-22,onnx_tf_prefix_Add_1102,17.56865748,0.28882758497059774
1962,FULLY_CONNECTED,9963,147456.0,0.29632664,0.0041797287,0.51702374,0.08782772,1.0260713,-63,onnx_tf_prefix_MatMul_274517,261.64818149999996,0.28882731574657894
1165,ADD,6650,49152.0,0.105149485,-0.00016943713,0.2396872,0.011056647,0.3640646,10,onnx_tf_prefix_Add_1643,92.836473,0.288823994449737
1708,FULLY_CONNECTED,8908,147456.0,0.2520824,0.003260133,0.43985304,0.06355658,0.8728791,-72,onnx_tf_prefix_MatMul_240615,222.5841705,0.2888192692561232
701,FULLY_CONNECTED,4724,147456.0,0.278195,0.007841124,0.48929724,0.07745465,0.9636098,-83,onnx_tf_prefix_MatMul_105017,245.720499,0.28881685846081134
228,FULLY_CONNECTED,2757,12288.0,0.06554545,0.0011184515,0.11433426,0.0042980886,0.22699645,-25,onnx_tf_prefix_MatMul_37719,57.884094749999996,0.28881424945052264
81,ADD,2149,49152.0,0.023148755,-0.00012443001,0.04007012,0.0005359097,0.08015455,-29,onnx_tf_prefix_Add_190,20.43941025,0.28881359249681865
480,FULLY_CONNECTED,3804,12288.0,0.06588344,0.0008375984,0.11492723,0.004341633,0.22814696,15,onnx_tf_prefix_MatMul_71619,58.177474800000006,0.28880976190775415
1882,FULLY_CONNECTED,9630,147456.0,0.1721049,0.0019498453,0.300251,0.029624062,0.59595317,-42,onnx_tf_prefix_MatMul_263221,151.96805835,0.28880863223253594
1120,FULLY_CONNECTED,6465,147456.0,0.24231555,0.0033515869,0.42281595,0.05872852,0.83910406,-47,onnx_tf_prefix_MatMul_161515,213.9715353,0.28880765868684644
669,ADD,4592,49152.0,0.045640647,1.1097892e-05,0.15188356,0.002083169,0.15803605,14,onnx_tf_prefix_Add_981,40.29919275,0.28880591638294256
1994,FULLY_CONNECTED,10094,12288.0,0.122944415,0.0011932203,0.21445264,0.015117328,0.42572963,-37,onnx_tf_prefix_MatMul_275022,108.56105565,0.28880429039116945
1714,FULLY_CONNECTED,8932,147456.0,0.25206187,0.0036227105,0.43985304,0.06354895,0.8728791,-72,onnx_tf_prefix_MatMul_240621,222.5841705,0.28880193228513645
333,ADD,3196,49152.0,0.042134956,-2.4849469e-05,0.072921254,0.0017753836,0.14589752,9,onnx_tf_prefix_Add_529,37.2038676,0.2888006671695739
