,op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name,range,rmse/scale
153,FULLY_CONNECTED,841,1000.0,0.041761905,0.0012643518,0.11558434,0.0017485161,0.1268778,-59,PartitionedCall:0,32.353839,0.32957114300529256
68,CONV_2D,495,12544.0,0.0049222163,0.00017320934,0.018597228,2.4274894e-05,0.015041893,11,Add_23;convolution_19;convolution_15;Const_58,3.8356827150000004,0.3275489232168048
42,CONV_2D,391,25088.0,0.0070886705,7.677122e-05,0.032159444,5.0286242e-05,0.02250054,4,Add_14;convolution_11;convolution_9;Const_76,5.7376377,0.31516040469255807
103,CONV_2D,635,18816.0,0.007638092,-3.660805e-05,0.024372822,5.8347006e-05,0.0245074,-14,Add_35;convolution_25;convolution_23;Const_34,6.249387,0.31168223442546167
2,CONV_2D,231,401408.0,0.0046583307,-3.4336324e-05,0.03332192,2.2051143e-05,0.015138178,-128,clip_by_value;clip_by_value/Minimum;transpose_2;Add;convolution_11;convolution;Const_104,3.86023539,0.31020010843828244
39,DEPTHWISE_CONV_2D,379,150528.0,0.0025194844,-3.119043e-05,0.026056655,6.3565512e-06,0.008148895,-128,clip_by_value_9;clip_by_value_9/Minimum;transpose_41;Add_13;depthwise_6;depthwise_4;Const_78,2.077968225,0.30939411794918037
25,CONV_2D,323,75264.0,0.013773829,0.0009813244,0.046030704,0.00019078409,0.04465896,-16,Add_8;convolution_5;Const_88,11.3880348,0.3092875741544587
112,CONV_2D,671,18816.0,0.013314892,-9.32453e-05,0.04265022,0.00017731459,0.043665927,9,Add_38;convolution_25;Const_28,11.134811385,0.3049506417925655
86,CONV_2D,567,12544.0,0.009642007,-0.00013099851,0.027691687,9.300271e-05,0.031835355,30,Add_29;convolution_19;Const_46,8.118015525,0.3029270842723136
121,CONV_2D,707,7840.0,0.015747696,-7.923195e-05,0.04221711,0.0002480208,0.053583097,19,Add_41;convolution_31;convolution_27;Const_22,13.663689735,0.2939112708404572
139,ADD,779,7840.0,0.05253363,0.000120618286,0.08950739,0.002760212,0.17971267,-16,onnx_tf_prefix_Add_89,45.82673085,0.29234288146199305
129,CONV_2D,739,7840.0,0.013839313,-0.00010615695,0.03163299,0.00019155936,0.047547944,-17,Add_44;convolution_31;convolution_29;Const_16,12.12472572,0.29108508037485764
138,CONV_2D,775,7840.0,0.03205335,-0.0001628337,0.074320704,0.0010277019,0.110165164,3,Add_47;convolution_31;Const_10,28.092116819999998,0.29099752445271215
52,ADD,431,25088.0,0.012544036,-1.2960503e-05,0.029261611,0.00015735738,0.043390647,-6,onnx_tf_prefix_Add_32,11.064614984999999,0.28909956088685695
26,ADD,327,75264.0,0.016445683,-4.440256e-06,0.028437333,0.00027046519,0.056891948,-10,onnx_tf_prefix_Add_15,14.507446739999999,0.2890712392937356
87,ADD,571,12544.0,0.010140883,1.1928677e-05,0.017541194,0.00010284491,0.035100292,2,onnx_tf_prefix_Add_55,8.95057446,0.2889220394753259
78,ADD,535,12544.0,0.008367155,-1.4982917e-05,0.015742237,7.001884e-05,0.028967464,19,onnx_tf_prefix_Add_49,7.38670332,0.2888663672782538
104,ADD,639,18816.0,0.007758722,8.707539e-06,0.0134238545,6.0201666e-05,0.026864974,-22,onnx_tf_prefix_Add_66,6.8505683699999995,0.2888137266321907
113,ADD,675,18816.0,0.015399015,5.5770342e-05,0.02665363,0.00023714094,0.05334101,-14,onnx_tf_prefix_Add_72,13.60195755,0.28869684238069665
43,ADD,395,25088.0,0.009649806,-1.02438e-05,0.01714031,9.312392e-05,0.03343859,1,onnx_tf_prefix_Add_26,8.52684045,0.2885909236857492
69,ADD,499,12544.0,0.007915016,-1.3833202e-05,0.01372579,6.2653315e-05,0.027456403,14,onnx_tf_prefix_Add_43,7.001382765,0.2882892090133564
130,ADD,743,7840.0,0.025750196,5.8897793e-05,0.04353595,0.0006631314,0.08933987,-8,onnx_tf_prefix_Add_83,22.78166685,0.28824015335285935
0,PAD,223,153228.0,0.0053190705,1.7372582e-05,0.00932351,2.8306653e-05,0.018658448,-14,Pad,4.75790424,0.2851469587947421
61,CONV_2D,467,75264.0,0.0011606152,5.3211443e-06,0.005481575,1.3474578e-06,0.0040776175,-128,clip_by_value_14;clip_by_value_14/Minimum;transpose_65;Add_21;depthwise_10;convolution_14;Const_62,1.0397924625000001,0.2846761619144764
150,MEAN,823,1280.0,0.0041668406,-4.489799e-05,0.0073927403,1.7376617e-05,0.014793279,-128,Mean,3.772286145,0.2817851916435328
144,DEPTHWISE_CONV_2D,799,47040.0,0.0023169136,0.00014160418,0.0069947164,5.388883e-06,0.008447052,-128,clip_by_value_33;clip_by_value_33/Minimum;transpose_149;Add_49;depthwise_16;Const_6,2.15399826,0.2748173892861391
57,DEPTHWISE_CONV_2D,451,37632.0,0.0033821992,8.244375e-07,0.016341515,1.1441051e-05,0.012323886,-128,clip_by_value_13;clip_by_value_13/Minimum;transpose_59;Add_19;depthwise_6;Const_66,3.14259093,0.27446393684762577
70,CONV_2D,503,75264.0,0.0009887036,1.022585e-05,0.0049509127,9.778618e-07,0.0036614425,-128,clip_by_value_16;clip_by_value_16/Minimum;transpose_74;Add_24;depthwise_10;convolution_16;Const_56,0.9336678375,0.27007632916846463
35,CONV_2D,363,150528.0,0.002045051,1.6782584e-05,0.008440325,4.1830153e-06,0.0076385336,-128,clip_by_value_8;clip_by_value_8/Minimum;transpose_38;Add_12;depthwise_6;convolution_8;Const_80,1.947826068,0.26775323902577136
65,DEPTHWISE_CONV_2D,483,75264.0,0.0018083128,8.52292e-08,0.017742831,3.2718424e-06,0.00679649,-128,clip_by_value_15;clip_by_value_15/Minimum;transpose_68;Add_22;depthwise_10;depthwise_7;Const_60,1.73310495,0.26614082931499716
118,DEPTHWISE_CONV_2D,695,28224.0,0.0057519902,5.3764004e-05,0.015100605,3.3090535e-05,0.021792265,-128,clip_by_value_27;clip_by_value_27/Minimum;transpose_122;Add_40;depthwise_13;Const_24,5.557027575,0.2639669309052398
18,CONV_2D,295,451584.0,0.00265996,2.5702648e-05,0.011710275,7.0802216e-06,0.010187312,-128,clip_by_value_4;clip_by_value_4/Minimum;transpose_20;Add_6;depthwise_3;convolution_4;Const_92,2.5977645600000003,0.2611943739422268
44,CONV_2D,399,150528.0,0.0016241386,8.242186e-06,0.0070242616,2.6386697e-06,0.0062235207,-128,clip_by_value_10;clip_by_value_10/Minimum;transpose_47;Add_15;depthwise_6;convolution_10;Const_74,1.5869977785,0.26100953722502074
31,DEPTHWISE_CONV_2D,347,112896.0,0.0030199469,-8.061506e-05,0.014271303,9.1278425e-06,0.011659375,-128,clip_by_value_7;clip_by_value_7/Minimum;transpose_32;Add_10;depthwise_3;Const_84,2.973140625,0.25912469156464196
88,CONV_2D,575,75264.0,0.0015792932,2.0064087e-06,0.008041531,2.4966089e-06,0.0061256117,-128,clip_by_value_20;clip_by_value_20/Minimum;transpose_92;Add_30;depthwise_10;convolution_20;Const_44,1.5620309835000001,0.2579442157935044
14,DEPTHWISE_CONV_2D,279,301056.0,0.0057990397,-0.00010733335,0.034852117,3.3644483e-05,0.02257661,-128,clip_by_value_3;clip_by_value_3/Minimum;transpose_14;Add_4;convolution_25;depthwise_1;Const_96,5.75703555,0.2569201688226273
92,DEPTHWISE_CONV_2D,591,75264.0,0.0031213074,5.369999e-05,0.022296483,9.756083e-06,0.012210015,-128,clip_by_value_21;clip_by_value_21/Minimum;transpose_95;Add_31;depthwise_10;Const_42,3.113553825,0.2558123726201692
10,CONV_2D,263,1204224.0,0.0059655528,3.417486e-05,0.037280682,3.559233e-05,0.023529412,-128,clip_by_value_2;clip_by_value_2/Minimum;transpose_11;Add_3;convolution_25;convolution_2;Const_98,6.00000006,0.2535520553589087
22,DEPTHWISE_CONV_2D,311,451584.0,0.0050124917,-5.510396e-05,0.04140402,2.5134726e-05,0.019886417,-128,clip_by_value_5;clip_by_value_5/Minimum;transpose_23;Add_7;depthwise_3;depthwise_2;Const_90,5.071036335,0.25210446394890046
53,CONV_2D,435,150528.0,0.0018696762,3.5585624e-06,0.014151615,3.4992145e-06,0.007428616,-128,clip_by_value_12;clip_by_value_12/Minimum;transpose_56;Add_18;depthwise_6;convolution_12;Const_68,1.8942970799999999,0.2518125513421809
