op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name
SPLIT,1893,12288.0,5.1945552e-08,-4.4618798e-09,4.7683716e-07,2.7186302e-15,0.04718138,-1,onnx_tf_prefix_MatMul_1466;onnx_tf_prefix_MatMul_1467;onnx_tf_prefix_MatMul_1468;onnx_tf_prefix_MatMul_1469
SPLIT,1892,12288.0,4.8838952e-08,-4.873679e-09,4.7683716e-07,2.4094197e-15,0.04718138,-1,onnx_tf_prefix_MatMul_1466;onnx_tf_prefix_MatMul_1467;onnx_tf_prefix_MatMul_1468;onnx_tf_prefix_MatMul_1469
SPLIT,1891,12288.0,1.5681936e-08,-4.294735e-09,2.3841858e-07,2.644211e-16,0.04718138,-1,onnx_tf_prefix_MatMul_1466;onnx_tf_prefix_MatMul_1467;onnx_tf_prefix_MatMul_1468;onnx_tf_prefix_MatMul_1469
RESHAPE,1904,49152.0,1.662835e-07,-1.2984958e-08,9.536743e-07,2.7819029e-14,0.11287858,-21,onnx_tf_prefix_MatMul_14610
SPLIT,1914,12288.0,1.4708888e-07,-1.0016569e-09,9.536743e-07,2.1636652e-14,0.11287858,-21,onnx_tf_prefix_MatMul_14611;onnx_tf_prefix_MatMul_14612;onnx_tf_prefix_MatMul_14613;onnx_tf_prefix_MatMul_14614
SPLIT,1913,12288.0,2.2239101e-07,-2.3530548e-08,9.536743e-07,5.0013013e-14,0.11287858,-21,onnx_tf_prefix_MatMul_14611;onnx_tf_prefix_MatMul_14612;onnx_tf_prefix_MatMul_14613;onnx_tf_prefix_MatMul_14614
SPLIT,1912,12288.0,1.7570933e-07,-1.8861e-08,9.536743e-07,3.123076e-14,0.11287858,-21,onnx_tf_prefix_MatMul_14611;onnx_tf_prefix_MatMul_14612;onnx_tf_prefix_MatMul_14613;onnx_tf_prefix_MatMul_14614
SPLIT,1911,12288.0,9.120913e-08,-8.546623e-09,9.536743e-07,8.395685e-15,0.11287858,-21,onnx_tf_prefix_MatMul_14611;onnx_tf_prefix_MatMul_14612;onnx_tf_prefix_MatMul_14613;onnx_tf_prefix_MatMul_14614
RESHAPE,1924,12288.0,9.120913e-08,-8.546623e-09,9.536743e-07,8.395685e-15,0.11287858,-21,onnx_tf_prefix_MatMul_14615
RESHAPE,1928,12288.0,1.7570933e-07,-1.8861e-08,9.536743e-07,3.123076e-14,0.11287858,-21,onnx_tf_prefix_MatMul_14616
RESHAPE,1932,12288.0,2.2239101e-07,-2.3530548e-08,9.536743e-07,5.0013013e-14,0.11287858,-21,onnx_tf_prefix_MatMul_14617
RESHAPE,1936,12288.0,1.4708888e-07,-1.0016569e-09,9.536743e-07,2.1636652e-14,0.11287858,-21,onnx_tf_prefix_MatMul_14618
TRANSPOSE,1940,12288.0,9.120914e-08,-8.546623e-09,9.536743e-07,8.395685e-15,0.11287858,-21,onnx_tf_prefix_MatMul_14619
FULLY_CONNECTED,1944,147456.0,0.27631924,0.0047121705,0.48258176,0.076375,0.9585223,-80,onnx_tf_prefix_MatMul_14620
TRANSPOSE,1948,12288.0,1.7570933e-07,-1.8861e-08,9.536743e-07,3.123076e-14,0.11287858,-21,onnx_tf_prefix_MatMul_14621
FULLY_CONNECTED,1952,147456.0,0.277066,0.0030959004,0.4829197,0.076775245,0.9585223,-80,onnx_tf_prefix_MatMul_14622
TRANSPOSE,1956,12288.0,2.2239101e-07,-2.3530548e-08,9.536743e-07,5.0013013e-14,0.11287858,-21,onnx_tf_prefix_MatMul_14623
FULLY_CONNECTED,1960,147456.0,0.27644902,0.0036829852,0.54667157,0.07643775,0.9585223,-80,onnx_tf_prefix_MatMul_14624
TRANSPOSE,1964,12288.0,1.4708888e-07,-1.0016569e-09,9.536743e-07,2.1636652e-14,0.11287858,-21,onnx_tf_prefix_MatMul_14625
FULLY_CONNECTED,1968,147456.0,0.27738577,0.0057655177,0.4829116,0.07697623,0.9585223,-80,onnx_tf_prefix_MatMul_14626
PACK,1972,589824.0,1.2898746e-06,-7.648109e-08,1.5258789e-05,1.6696689e-12,0.9585223,-80,onnx_tf_prefix_MatMul_14627
MUL,1976,589824.0,4.674229e-07,-5.744482e-07,3.8146973e-06,5.484772e-13,0.1694444,-80,onnx_tf_prefix_Div_148;Const_1030;onnx_tf_prefix_MatMul_146
RESHAPE,1980,589824.0,2.9862642e-07,-2.3801677e-07,3.496806e-06,1.4583038e-13,0.1694444,-80,onnx_tf_prefix_Div_148;Const_1030;onnx_tf_prefix_MatMul_1461
CONCATENATION,2008,589824.0,0.00020409068,-4.447997e-05,0.0029254954,4.366512e-08,0.0037689744,-128,onnx_tf_prefix_Concat
RESHAPE,2012,589824.0,2.6988607e-09,5.596011e-11,5.9604645e-08,7.321332e-18,0.0037689744,-128,onnx_tf_prefix_MatMul_1512
SPLIT,2022,147456.0,3.1409557e-09,4.1894332e-10,3.973643e-08,1.0057147e-17,0.0037689744,-128,onnx_tf_prefix_MatMul_1513;onnx_tf_prefix_MatMul_1514;onnx_tf_prefix_MatMul_1515;onnx_tf_prefix_MatMul_1516
SPLIT,2021,147456.0,2.0056004e-09,1.4798764e-10,5.9604645e-08,4.0446564e-18,0.0037689744,-128,onnx_tf_prefix_MatMul_1513;onnx_tf_prefix_MatMul_1514;onnx_tf_prefix_MatMul_1515;onnx_tf_prefix_MatMul_1516
SPLIT,2020,147456.0,2.067281e-09,1.6290269e-10,5.9604645e-08,4.3009335e-18,0.0037689744,-128,onnx_tf_prefix_MatMul_1513;onnx_tf_prefix_MatMul_1514;onnx_tf_prefix_MatMul_1515;onnx_tf_prefix_MatMul_1516
SPLIT,2019,147456.0,3.2178697e-09,-5.059933e-10,2.9802322e-08,1.088259e-17,0.0037689744,-128,onnx_tf_prefix_MatMul_1513;onnx_tf_prefix_MatMul_1514;onnx_tf_prefix_MatMul_1515;onnx_tf_prefix_MatMul_1516
RESHAPE,2032,49152.0,8.114612e-08,1.6909528e-09,9.536743e-07,6.5888575e-15,0.10949046,1,onnx_tf_prefix_MatMul_1517
SPLIT,2042,12288.0,8.574898e-08,3.9995536e-09,8.742015e-07,7.373391e-15,0.10949046,1,onnx_tf_prefix_MatMul_1518;onnx_tf_prefix_MatMul_1519;onnx_tf_prefix_MatMul_15110;onnx_tf_prefix_MatMul_15111
SPLIT,2041,12288.0,7.160241e-08,4.0492725e-09,5.5631e-07,5.14553e-15,0.10949046,1,onnx_tf_prefix_MatMul_1518;onnx_tf_prefix_MatMul_1519;onnx_tf_prefix_MatMul_15110;onnx_tf_prefix_MatMul_15111
SPLIT,2040,12288.0,7.341209e-08,-5.0776077e-09,6.357829e-07,5.4185566e-15,0.10949046,1,onnx_tf_prefix_MatMul_1518;onnx_tf_prefix_MatMul_1519;onnx_tf_prefix_MatMul_15110;onnx_tf_prefix_MatMul_15111
SPLIT,2039,12288.0,9.166437e-08,3.7925925e-09,8.742015e-07,8.417953e-15,0.10949046,1,onnx_tf_prefix_MatMul_1518;onnx_tf_prefix_MatMul_1519;onnx_tf_prefix_MatMul_15110;onnx_tf_prefix_MatMul_15111
RESHAPE,2052,12288.0,9.166437e-08,3.7925925e-09,8.742015e-07,8.417953e-15,0.10949046,1,onnx_tf_prefix_MatMul_15112
RESHAPE,2056,12288.0,7.341209e-08,-5.0776077e-09,6.357829e-07,5.4185566e-15,0.10949046,1,onnx_tf_prefix_MatMul_15113
RESHAPE,2060,12288.0,7.160241e-08,4.0492725e-09,5.5631e-07,5.14553e-15,0.10949046,1,onnx_tf_prefix_MatMul_15114
RESHAPE,2064,12288.0,8.574898e-08,3.9995536e-09,8.742015e-07,7.373391e-15,0.10949046,1,onnx_tf_prefix_MatMul_15115
TRANSPOSE,2068,12288.0,9.166437e-08,3.7925925e-09,8.742015e-07,8.417953e-15,0.10949046,1,onnx_tf_prefix_MatMul_15116
FULLY_CONNECTED,2072,12288.0,0.017256645,0.00026803877,0.030178607,0.00029787867,0.059897635,-6,onnx_tf_prefix_MatMul_15117
TRANSPOSE,2076,12288.0,7.341209e-08,-5.0776077e-09,6.357829e-07,5.4185566e-15,0.10949046,1,onnx_tf_prefix_MatMul_15118
FULLY_CONNECTED,2080,12288.0,0.017311683,0.0003556465,0.0437873,0.000299837,0.059897635,-6,onnx_tf_prefix_MatMul_15119
TRANSPOSE,2084,12288.0,7.160241e-08,4.0492725e-09,5.5631e-07,5.14553e-15,0.10949046,1,onnx_tf_prefix_MatMul_15120
FULLY_CONNECTED,2088,12288.0,0.017261881,0.00022671657,0.030177051,0.0002980418,0.059897635,-6,onnx_tf_prefix_MatMul_15121
TRANSPOSE,2092,12288.0,8.574897e-08,3.9995536e-09,8.742015e-07,7.373391e-15,0.10949046,1,onnx_tf_prefix_MatMul_15122
FULLY_CONNECTED,2096,12288.0,0.01729661,0.00018181135,0.030177021,0.00029921345,0.059897635,-6,onnx_tf_prefix_MatMul_15123
PACK,2100,49152.0,6.958671e-08,1.957119e-09,4.7683716e-07,4.8511762e-15,0.059897635,-6,onnx_tf_prefix_MatMul_15124
RESHAPE,2104,49152.0,6.958671e-08,1.957119e-09,4.7683716e-07,4.8511762e-15,0.059897635,-6,onnx_tf_prefix_MatMul_15125
TRANSPOSE,2108,49152.0,6.9586704e-08,1.957119e-09,4.7683716e-07,4.8511762e-15,0.059897635,-6,onnx_tf_prefix_Transpose_152
RESHAPE,2112,49152.0,6.9586704e-08,1.957119e-09,4.7683716e-07,4.8511762e-15,0.059897635,-6,onnx_tf_prefix_MatMul_164;onnx_tf_prefix_Reshape_163
FULLY_CONNECTED,2116,49152.0,0.040504057,0.0017495857,0.15218897,0.0016438789,0.10965221,-18,onnx_tf_prefix_MatMul_164;onnx_tf_prefix_Add_165;onnx_tf_prefix_Slice_44;Const_1298
RESHAPE,2120,49152.0,1.5368168e-07,6.908623e-10,9.536743e-07,2.3624852e-14,0.10965221,-18,onnx_tf_prefix_Add_165;onnx_tf_prefix_Slice_44;onnx_tf_prefix_MatMul_164;Const_1298
ADD,2124,49152.0,0.06456557,0.00018474972,0.11181166,0.0041688294,0.22365305,3,onnx_tf_prefix_Add_166
ADD,2130,49152.0,0.0606145,-0.0007028322,0.15081704,0.0036751146,0.15524408,5,onnx_tf_prefix_Add_168
FULLY_CONNECTED,2134,196608.0,0.027960688,-0.00038990148,0.598954,0.00078803673,0.074914984,-128,onnx_tf_prefix_Mul_167;onnx_tf_prefix_Add_168;onnx_tf_prefix_MatMul_169;onnx_tf_prefix_Relu_171;onnx_tf_prefix_Add_1701
FULLY_CONNECTED,2138,49152.0,0.047825966,-0.0007244353,0.20671426,0.0022881527,0.14225306,-25,onnx_tf_prefix_MatMul_172;onnx_tf_prefix_Add_173
ADD,2142,49152.0,0.06939735,0.00027085716,0.12022829,0.0048161116,0.24047965,-19,onnx_tf_prefix_Add_174
ADD,2148,49152.0,0.059384435,-0.00011893615,0.14260007,0.0035269263,0.14393412,-33,onnx_tf_prefix_Add_176
FULLY_CONNECTED,2152,196608.0,0.004830674,-7.540973e-05,0.1301978,2.338334e-05,0.046220943,-128,onnx_tf_prefix_Mul_175;onnx_tf_prefix_Add_176;onnx_tf_prefix_MatMul_177;onnx_tf_prefix_Relu_179;onnx_tf_prefix_Add_1781
FULLY_CONNECTED,2156,49152.0,0.024089225,-0.00056229276,0.11678463,0.00058073166,0.06682655,-17,onnx_tf_prefix_MatMul_180;onnx_tf_prefix_Add_181
ADD,2160,49152.0,0.04348519,4.51662e-05,0.07523147,0.0018909806,0.15053146,-23,onnx_tf_prefix_Add_182
ADD,2166,49152.0,0.031562205,0.0003601131,0.077696025,0.0009966297,0.07518865,-32,onnx_tf_prefix_Add_184
FULLY_CONNECTED,2170,196608.0,0.0047299042,2.1440828e-05,0.10610195,2.2386948e-05,0.03329675,-128,onnx_tf_prefix_Mul_183;onnx_tf_prefix_Add_184;onnx_tf_prefix_MatMul_185;onnx_tf_prefix_Relu_187;onnx_tf_prefix_Add_1861
FULLY_CONNECTED,2174,49152.0,0.0134602,-0.0004062962,0.0626016,0.00018137449,0.041068748,-14,onnx_tf_prefix_MatMul_188;onnx_tf_prefix_Add_189
ADD,2178,49152.0,0.02317121,-0.00014909917,0.040068895,0.0005369514,0.08015455,-29,onnx_tf_prefix_Add_190
ADD,2184,49152.0,0.014251917,-0.00012253357,0.04019363,0.00020315597,0.033535413,-40,onnx_tf_prefix_Add_192
FULLY_CONNECTED,2188,196608.0,0.0021280323,2.4512769e-05,0.058872487,4.532721e-06,0.025797237,-128,onnx_tf_prefix_Mul_191;onnx_tf_prefix_Add_192;onnx_tf_prefix_MatMul_193;onnx_tf_prefix_Relu_195;onnx_tf_prefix_Add_1941
FULLY_CONNECTED,2192,49152.0,0.011760168,0.0004976664,0.050203416,0.00013855386,0.037926417,-11,onnx_tf_prefix_MatMul_196;onnx_tf_prefix_Add_197
ADD,2196,49152.0,0.015817776,-3.4460747e-05,0.038434297,0.0002502091,0.054835226,-16,onnx_tf_prefix_Add_198
FULLY_CONNECTED,2200,196608.0,0.011567193,-8.555471e-06,0.089951955,0.00013381008,0.03191008,2,onnx_tf_prefix_Mul_199;onnx_tf_prefix_Add_200;onnx_tf_prefix_MatMul_201;onnx_tf_prefix_Add_2021
ADD,2204,196608.0,0.01633809,0.00017897943,0.028256416,0.00026696752,0.05652494,-30,onnx_tf_prefix_Add_203
ADD,2210,196608.0,0.042133216,-0.0012727422,0.13002686,0.0017768458,0.13197568,-32,onnx_tf_prefix_Add_205
FULLY_CONNECTED,2214,49152.0,0.08718427,-0.0019518862,0.4319863,0.0076053273,0.27760255,16,onnx_tf_prefix_Mul_204;onnx_tf_prefix_Add_205;onnx_tf_prefix_MatMul_206;onnx_tf_prefix_Add_207;onnx_tf_prefix_Mul_208;onnx_tf_prefix_Add_209
FULLY_CONNECTED,2218,49152.0,0.07012569,-6.0159714e-06,0.43745092,0.004918086,0.2007902,-3,onnx_tf_prefix_MatMul_2102
FULLY_CONNECTED,2222,49152.0,0.016686948,0.00011785747,0.08242185,0.00027847596,0.04462684,9,onnx_tf_prefix_Add_211;onnx_tf_prefix_Mul_212;onnx_tf_prefix_Add_213;onnx_tf_prefix_MatMul_214;onnx_tf_prefix_Add_215
RESHAPE,2226,49152.0,5.0296435e-08,4.5480295e-09,4.7683716e-07,2.5508967e-15,0.04462684,9,onnx_tf_prefix_Reshape_231
TRANSPOSE,2230,49152.0,5.0296435e-08,4.5480295e-09,4.7683716e-07,2.5508967e-15,0.04462684,9,onnx_tf_prefix_Transpose_232
FULLY_CONNECTED,2234,49152.0,0.037903592,5.1104842e-05,0.11632053,0.0014367254,0.12456901,-5,onnx_tf_prefix_Add_211;onnx_tf_prefix_Mul_212;onnx_tf_prefix_Add_213;onnx_tf_prefix_MatMul_216;onnx_tf_prefix_Add_217
RESHAPE,2238,49152.0,1.7325044e-07,2.7992735e-09,9.536743e-07,3.0025255e-14,0.12456901,-5,onnx_tf_prefix_Reshape_244
TRANSPOSE,2242,49152.0,1.7325044e-07,2.7992735e-09,9.536743e-07,3.0025255e-14,0.12456901,-5,onnx_tf_prefix_Transpose_258
RESHAPE,2246,49152.0,5.0296435e-08,4.5480295e-09,4.7683716e-07,2.5508967e-15,0.04462684,9,onnx_tf_prefix_MatMul_259
SPLIT,2256,12288.0,5.840673e-08,1.3905163e-09,4.7683716e-07,3.4139765e-15,0.04462684,9,onnx_tf_prefix_MatMul_2591;onnx_tf_prefix_MatMul_2592;onnx_tf_prefix_MatMul_2593;onnx_tf_prefix_MatMul_2594
SPLIT,2255,12288.0,4.081676e-08,8.054688e-09,3.1789145e-07,1.731266e-15,0.04462684,9,onnx_tf_prefix_MatMul_2591;onnx_tf_prefix_MatMul_2592;onnx_tf_prefix_MatMul_2593;onnx_tf_prefix_MatMul_2594
SPLIT,2254,12288.0,5.7166673e-08,3.298535e-09,4.7683716e-07,3.2796008e-15,0.04462684,9,onnx_tf_prefix_MatMul_2591;onnx_tf_prefix_MatMul_2592;onnx_tf_prefix_MatMul_2593;onnx_tf_prefix_MatMul_2594
SPLIT,2253,12288.0,4.178464e-08,5.448378e-09,4.3710074e-07,1.7787427e-15,0.04462684,9,onnx_tf_prefix_MatMul_2591;onnx_tf_prefix_MatMul_2592;onnx_tf_prefix_MatMul_2593;onnx_tf_prefix_MatMul_2594
RESHAPE,2266,49152.0,1.7325044e-07,2.7992735e-09,9.536743e-07,3.0025255e-14,0.12456901,-5,onnx_tf_prefix_MatMul_2595
SPLIT,2276,12288.0,1.914916e-07,2.3759236e-08,9.536743e-07,3.723858e-14,0.12456901,-5,onnx_tf_prefix_MatMul_2596;onnx_tf_prefix_MatMul_2597;onnx_tf_prefix_MatMul_2598;onnx_tf_prefix_MatMul_2599
SPLIT,2275,12288.0,1.2734299e-07,8.838268e-10,9.536743e-07,1.6220613e-14,0.12456901,-5,onnx_tf_prefix_MatMul_2596;onnx_tf_prefix_MatMul_2597;onnx_tf_prefix_MatMul_2598;onnx_tf_prefix_MatMul_2599
SPLIT,2274,12288.0,2.2446847e-07,-2.7021088e-08,9.536743e-07,5.111794e-14,0.12456901,-5,onnx_tf_prefix_MatMul_2596;onnx_tf_prefix_MatMul_2597;onnx_tf_prefix_MatMul_2598;onnx_tf_prefix_MatMul_2599
SPLIT,2273,12288.0,1.2380279e-07,1.3575118e-08,9.536743e-07,1.5523873e-14,0.12456901,-5,onnx_tf_prefix_MatMul_2596;onnx_tf_prefix_MatMul_2597;onnx_tf_prefix_MatMul_2598;onnx_tf_prefix_MatMul_2599
RESHAPE,2286,12288.0,1.2380279e-07,1.3575118e-08,9.536743e-07,1.5523873e-14,0.12456901,-5,onnx_tf_prefix_MatMul_25910
RESHAPE,2290,12288.0,2.2446847e-07,-2.7021088e-08,9.536743e-07,5.111794e-14,0.12456901,-5,onnx_tf_prefix_MatMul_25911
RESHAPE,2294,12288.0,1.2734299e-07,8.838268e-10,9.536743e-07,1.6220613e-14,0.12456901,-5,onnx_tf_prefix_MatMul_25912
RESHAPE,2298,12288.0,1.914916e-07,2.3759236e-08,9.536743e-07,3.723858e-14,0.12456901,-5,onnx_tf_prefix_MatMul_25913
TRANSPOSE,2302,12288.0,1.2380279e-07,1.3575118e-08,9.536743e-07,1.5523873e-14,0.12456901,-5,onnx_tf_prefix_MatMul_25914
FULLY_CONNECTED,2306,147456.0,0.25297832,0.0031479558,0.4416809,0.064008236,0.8765934,-88,onnx_tf_prefix_MatMul_25915
TRANSPOSE,2310,12288.0,2.2446845e-07,-2.7021088e-08,9.536743e-07,5.111794e-14,0.12456901,-5,onnx_tf_prefix_MatMul_25916
FULLY_CONNECTED,2314,147456.0,0.25292107,0.0028333107,0.44169173,0.06397765,0.8765934,-88,onnx_tf_prefix_MatMul_25917
TRANSPOSE,2318,12288.0,1.2734299e-07,8.838268e-10,9.536743e-07,1.6220613e-14,0.12456901,-5,onnx_tf_prefix_MatMul_25918
FULLY_CONNECTED,2322,147456.0,0.2530576,0.0034452612,0.44170538,0.06405023,0.8765934,-88,onnx_tf_prefix_MatMul_25919
TRANSPOSE,2326,12288.0,1.9149161e-07,2.3759236e-08,9.536743e-07,3.723858e-14,0.12456901,-5,onnx_tf_prefix_MatMul_25920
FULLY_CONNECTED,2330,147456.0,0.25301957,0.0036232437,0.97641724,0.064032525,0.8765934,-88,onnx_tf_prefix_MatMul_25921
PACK,2334,589824.0,1.7880485e-06,3.9976348e-07,1.5258789e-05,3.3578199e-12,0.8765934,-88,onnx_tf_prefix_MatMul_25922
MUL,2338,589824.0,4.6908227e-07,-1.7861122e-07,1.9073486e-06,2.5196422e-13,0.15496129,-88,onnx_tf_prefix_Div_261;Const_1030;onnx_tf_prefix_MatMul_146;onnx_tf_prefix_MatMul_259;onnx_tf_prefix_Div_148
RESHAPE,2342,589824.0,4.1287126e-07,-4.410709e-07,1.9073486e-06,3.6501908e-13,0.15496129,-88,onnx_tf_prefix_Div_261;Const_1030;onnx_tf_prefix_MatMul_146;onnx_tf_prefix_MatMul_259;onnx_tf_prefix_Div_1481
CONCATENATION,2370,589824.0,9.049204e-05,-1.0961597e-05,0.002508521,8.312979e-09,0.00387891,-128,onnx_tf_prefix_Concat_1
FULLY_CONNECTED,2374,49152.0,0.090963684,-0.0021931846,0.44330087,0.008279522,0.27872923,2,onnx_tf_prefix_Mul_204;onnx_tf_prefix_Add_205;onnx_tf_prefix_MatMul_218;onnx_tf_prefix_Add_2191
RESHAPE,2378,49152.0,1.9271884e-07,6.898922e-09,2.22524e-06,3.7214423e-14,0.27872923,2,onnx_tf_prefix_Reshape_256
TRANSPOSE,2382,49152.0,1.9271884e-07,6.898922e-09,2.22524e-06,3.7214423e-14,0.27872923,2,onnx_tf_prefix_Transpose_257
RESHAPE,2386,589824.0,2.8813831e-09,2.7352842e-10,5.9604645e-08,8.385924e-18,0.00387891,-128,onnx_tf_prefix_MatMul_264
SPLIT,2396,147456.0,2.603165e-09,1.7380612e-10,5.9604645e-08,6.8123092e-18,0.00387891,-128,onnx_tf_prefix_MatMul_2641;onnx_tf_prefix_MatMul_2642;onnx_tf_prefix_MatMul_2643;onnx_tf_prefix_MatMul_2644
SPLIT,2395,147456.0,3.2199312e-09,1.627743e-10,3.7252903e-08,1.0415901e-17,0.00387891,-128,onnx_tf_prefix_MatMul_2641;onnx_tf_prefix_MatMul_2642;onnx_tf_prefix_MatMul_2643;onnx_tf_prefix_MatMul_2644
SPLIT,2394,147456.0,2.6150901e-09,1.8233685e-10,5.9604645e-08,6.8806054e-18,0.00387891,-128,onnx_tf_prefix_MatMul_2641;onnx_tf_prefix_MatMul_2642;onnx_tf_prefix_MatMul_2643;onnx_tf_prefix_MatMul_2644
SPLIT,2393,147456.0,3.0145906e-09,5.7519645e-10,5.9604645e-08,9.434881e-18,0.00387891,-128,onnx_tf_prefix_MatMul_2641;onnx_tf_prefix_MatMul_2642;onnx_tf_prefix_MatMul_2643;onnx_tf_prefix_MatMul_2644
RESHAPE,2406,49152.0,1.9271884e-07,6.898922e-09,2.22524e-06,3.7214423e-14,0.27872923,2,onnx_tf_prefix_MatMul_2645
SPLIT,2416,12288.0,1.4258681e-07,5.7391136e-09,1.9073486e-06,2.0443377e-14,0.27872923,2,onnx_tf_prefix_MatMul_2646;onnx_tf_prefix_MatMul_2647;onnx_tf_prefix_MatMul_2648;onnx_tf_prefix_MatMul_2649
SPLIT,2415,12288.0,2.1761201e-07,9.115158e-09,1.9073486e-06,4.7491067e-14,0.27872923,2,onnx_tf_prefix_MatMul_2646;onnx_tf_prefix_MatMul_2647;onnx_tf_prefix_MatMul_2648;onnx_tf_prefix_MatMul_2649
SPLIT,2414,12288.0,1.6655004e-07,1.1179105e-08,2.22524e-06,2.7961838e-14,0.27872923,2,onnx_tf_prefix_MatMul_2646;onnx_tf_prefix_MatMul_2647;onnx_tf_prefix_MatMul_2648;onnx_tf_prefix_MatMul_2649
SPLIT,2413,12288.0,2.3009845e-07,1.5623098e-09,1.9073486e-06,5.296141e-14,0.27872923,2,onnx_tf_prefix_MatMul_2646;onnx_tf_prefix_MatMul_2647;onnx_tf_prefix_MatMul_2648;onnx_tf_prefix_MatMul_2649
RESHAPE,2426,12288.0,2.3009845e-07,1.5623098e-09,1.9073486e-06,5.296141e-14,0.27872923,2,onnx_tf_prefix_MatMul_26410
RESHAPE,2430,12288.0,1.6655004e-07,1.1179105e-08,2.22524e-06,2.7961838e-14,0.27872923,2,onnx_tf_prefix_MatMul_26411
RESHAPE,2434,12288.0,2.1761201e-07,9.115158e-09,1.9073486e-06,4.7491067e-14,0.27872923,2,onnx_tf_prefix_MatMul_26412
RESHAPE,2438,12288.0,1.4258681e-07,5.7391136e-09,1.9073486e-06,2.0443377e-14,0.27872923,2,onnx_tf_prefix_MatMul_26413
TRANSPOSE,2442,12288.0,2.3009845e-07,1.5623098e-09,1.9073486e-06,5.296141e-14,0.27872923,2,onnx_tf_prefix_MatMul_26414
FULLY_CONNECTED,2446,12288.0,0.053386014,0.0008779303,0.09255028,0.0028532802,0.18368913,12,onnx_tf_prefix_MatMul_26415
TRANSPOSE,2450,12288.0,1.6655004e-07,1.1179105e-08,2.22524e-06,2.7961838e-14,0.27872923,2,onnx_tf_prefix_MatMul_26416
FULLY_CONNECTED,2454,12288.0,0.05310108,0.00060874014,0.09255332,0.002820188,0.18368913,12,onnx_tf_prefix_MatMul_26417
