,op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name,range,rmse/scale
20,CONV_2D,311,774400.0,0.0037142395,-0.00031577313,0.01819243,1.3897385e-05,0.012363787,6,Add_8;convolution_41;convolution_7;Const_92,3.152765685,0.30151924011239534
63,CONV_2D,483,200704.0,0.004668873,2.5168529e-05,0.025586195,2.1800945e-05,0.015491205,-16,Add_27;convolution_42;convolution_26;Const_54,3.950257275,0.30140639215969056
92,CONV_2D,599,200704.0,0.00364578,1.4414393e-05,0.016373493,1.3292312e-05,0.012126556,-2,Add_40;convolution_42;convolution_39;Const_28,3.09227178,0.30065109271468193
64,CONV_2D,487,200704.0,0.0040025213,4.999371e-05,0.022060968,1.6024906e-05,0.013341091,-1,Add_28;convolution_42;convolution_27;Const_52,3.401978205,0.30005882123143796
49,CONV_2D,427,401408.0,0.0041289376,6.8228824e-06,0.019521741,1.704878e-05,0.013765756,-4,Add_21;convolution_51;convolution_20;Const_66,3.51026778,0.2999484250722185
35,CONV_2D,371,401408.0,0.0047336575,0.000113644965,0.032405198,2.2426017e-05,0.015894592,5,Add_15;convolution_51;convolution_14;Const_78,4.053120959999999,0.2979385426271077
56,CONV_2D,455,401408.0,0.004478922,-2.2844015e-05,0.01844009,2.0061538e-05,0.015132682,16,Add_24;convolution_51;convolution_23;Const_60,3.85883391,0.29598261750936167
13,CONV_2D,283,774400.0,0.003882967,7.1759016e-05,0.016639905,1.5084346e-05,0.013152464,-15,Add_4;convolution_41;convolution_3;Const_100,3.35387832,0.29529501874687136
85,CONV_2D,571,200704.0,0.0064937607,2.9070896e-05,0.022270419,4.2170028e-05,0.022313843,-1,Add_37;convolution_42;convolution_36;Const_34,5.690029965,0.2910231730997448
71,CONV_2D,515,200704.0,0.0073720235,3.0773444e-05,0.02441029,5.434806e-05,0.025336454,-11,Add_31;convolution_42;convolution_30;Const_46,6.460795770000001,0.2909686443289289
12,CONV_2D,279,193600.0,0.0021465155,0.00010416846,0.013046636,4.640387e-06,0.007404678,-128,onnx_tf_prefix_Relu_6;Add_3;convolution_9;convolution_2;Const_102,1.8881928899999998,0.29091822103549253
99,CONV_2D,627,200704.0,0.00923289,1.2069885e-05,0.03201725,8.5247186e-05,0.031937733,36,Add_43;convolution_42;Const_22,8.144121915000001,0.28909191107610993
124,MEAN,727,2048.0,0.00598783,-0.00013823422,0.010370184,3.588692e-05,0.020746864,-128,Mean,5.29045032,0.2887457716543345
42,CONV_2D,399,401408.0,0.006184417,7.774703e-05,0.020431675,3.825411e-05,0.021587996,20,Add_18;convolution_51;convolution_17;Const_72,5.50493898,0.2865013826807955
27,CONV_2D,339,774400.0,0.0046721627,-0.0010245567,0.01988647,2.2879738e-05,0.016741555,17,Add_11;convolution_41;convolution_10;Const_86,4.269096525,0.28571282119470554
0,PAD,231,158700.0,0.0052907406,0.00011975756,0.00931833,2.807136e-05,0.018658448,-14,Pad,4.75790424,0.28395937419938394
34,CONV_2D,367,401408.0,0.0060249744,-7.64074e-06,0.02889517,3.63026e-05,0.021584978,-10,Add_14;convolution_51;convolution_13;Const_80,5.50416939,0.27913690244139583
62,CONV_2D,479,50176.0,0.0018681684,2.3490475e-05,0.015165567,3.4935483e-06,0.0070034107,-128,onnx_tf_prefix_Relu_57;Add_26;convolution_41;convolution_25;Const_56,1.7858697284999998,0.26688476354602336
19,CONV_2D,307,193600.0,0.00233088,0.00012293604,0.019215725,5.471771e-06,0.008801273,-128,onnx_tf_prefix_Relu_14;Add_7;convolution_9;convolution_6;Const_94,2.244324615,0.26577765449666413
77,CONV_2D,539,50176.0,0.001047491,-1.0700742e-06,0.010308152,1.097957e-06,0.0041214908,-128,onnx_tf_prefix_Relu_72;Add_33;convolution_41;convolution_32;Const_42,1.0509801539999999,0.2542367517808149
37,CONV_2D,379,100352.0,0.0011090108,-5.6163863e-06,0.007800494,1.2316849e-06,0.004411022,-128,onnx_tf_prefix_Relu_34;Add_16;convolution_22;convolution_15;Const_76,1.12481061,0.2515999698633555
44,CONV_2D,407,100352.0,0.0017881035,-4.5125107e-06,0.011536661,3.1995796e-06,0.0071377223,-128,onnx_tf_prefix_Relu_41;Add_19;convolution_22;convolution_18;Const_70,1.8201191865,0.2506033153976926
73,CONV_2D,523,50176.0,0.0012973815,-7.4005816e-06,0.011232548,1.6870032e-06,0.0052887965,-128,onnx_tf_prefix_Relu_70;Add_32;convolution_41;convolution_31;Const_44,1.3486431075,0.2455845811408617
22,CONV_2D,319,193600.0,0.0015107855,9.1147695e-06,0.013207849,2.2865447e-06,0.006193317,-128,onnx_tf_prefix_Relu_19;Add_9;convolution_9;convolution_8;Const_90,1.5792958350000001,0.24415551485707054
33,CONV_2D,363,100352.0,0.0019372947,3.285674e-07,0.017570041,3.7558418e-06,0.00807703,-128,onnx_tf_prefix_Relu_28;Add_13;convolution_22;convolution_12;Const_82,2.0596426500000002,0.23993961052570778
21,ADD,315,774400.0,0.003263869,0.00017482089,0.010273218,1.06897605e-05,0.013934619,-128,onnx_tf_prefix_Relu_17;onnx_tf_prefix_Add_16,3.553327845,0.2346328894164365
28,ADD,343,774400.0,0.0031130114,-0.00071331277,0.0068561924,1.0215855e-05,0.013717478,-128,onnx_tf_prefix_Relu_24;onnx_tf_prefix_Add_23,3.49795689,0.233003844965389
51,CONV_2D,435,100352.0,0.0016541698,7.956773e-06,0.012948609,2.7391266e-06,0.0071083484,-128,onnx_tf_prefix_Relu_48;Add_22;convolution_22;convolution_21;Const_64,1.8126288419999999,0.2328291470040226
26,CONV_2D,335,193600.0,0.002001452,-6.85372e-05,0.026994253,4.017516e-06,0.008720064,-128,onnx_tf_prefix_Relu_21;Add_10;convolution_9;Const_88,2.22361632,0.22985774147499116
15,CONV_2D,291,193600.0,0.0013925025,9.041575e-05,0.010679961,1.9554927e-06,0.006146351,-128,onnx_tf_prefix_Relu_12;Add_6;convolution_9;convolution_5;Const_96,1.5673195050000002,0.22751537025331436
84,CONV_2D,567,50176.0,0.0012276461,-9.3850185e-06,0.011588617,1.5080249e-06,0.0054493826,-128,onnx_tf_prefix_Relu_79;Add_36;convolution_41;convolution_35;Const_36,1.3895925630000001,0.2253496851150709
91,CONV_2D,595,50176.0,0.0010742332,1.608049e-05,0.011849835,1.1552653e-06,0.0047696764,-128,onnx_tf_prefix_Relu_86;Add_39;convolution_41;convolution_38;Const_30,1.216267482,0.225347087415355
70,CONV_2D,511,50176.0,0.0016880018,-1.4540158e-05,0.012371899,2.8504933e-06,0.007739534,-128,onnx_tf_prefix_Relu_65;Add_30;convolution_41;convolution_29;Const_48,1.97358117,0.21814496817799459
43,ADD,403,401408.0,0.003014977,0.0001841783,0.0069455802,9.12501e-06,0.013891427,-128,onnx_tf_prefix_Relu_39;onnx_tf_prefix_Add_38,3.542313885,0.2174552080653749
80,CONV_2D,551,50176.0,0.0012769914,6.2228786e-08,0.012088662,1.6323331e-06,0.005875487,-128,onnx_tf_prefix_Relu_77;Add_35;convolution_41;convolution_34;Const_38,1.4982491850000001,0.2174505567336926
14,ADD,287,774400.0,0.002144319,-5.3131662e-05,0.0049663726,4.6141345e-06,0.009934843,-128,onnx_tf_prefix_Relu_10;onnx_tf_prefix_Add_9,2.533384965,0.21621415193901763
66,CONV_2D,495,50176.0,0.0022729062,-5.2051448e-05,0.0147537375,5.1704333e-06,0.010618494,-128,onnx_tf_prefix_Relu_63;Add_29;convolution_41;convolution_28;Const_50,2.7077159699999997,0.2141413538252349
122,ADD,719,100352.0,0.011311085,-0.0006544137,0.026775382,0.00012849577,0.053560004,-128,onnx_tf_prefix_Relu_118;onnx_tf_prefix_Add_117,13.65780102,0.2116429541326677
29,CONV_2D,347,387200.0,0.0024302073,-1.4311299e-05,0.018974388,5.909423e-06,0.011526797,-128,onnx_tf_prefix_Relu_26;Add_12;convolution_22;convolution_11;Const_84,2.939333235,0.21089383983160187
57,ADD,459,401408.0,0.0027546368,-0.0001511889,0.0065963375,7.6111505e-06,0.01319829,-128,onnx_tf_prefix_Relu_53;onnx_tf_prefix_Add_52,3.36556395,0.2090294549451463
120,CONV_2D,711,25088.0,0.001168156,-3.4998811e-06,0.011746344,1.375024e-06,0.005610076,-128,onnx_tf_prefix_Relu_115;Add_52;convolution_51;Const_4,1.4305693800000001,0.2090193026878044
115,ADD,691,100352.0,0.0108529525,0.00037173237,0.026150985,0.0001179734,0.05231929,-128,onnx_tf_prefix_Relu_111;onnx_tf_prefix_Add_110,13.34141895,0.20760136572859542
36,ADD,375,401408.0,0.002812544,-5.8082634e-05,0.010638031,7.91482e-06,0.013993824,-128,onnx_tf_prefix_Relu_32;onnx_tf_prefix_Add_31,3.56842512,0.20104075833297558
72,ADD,519,200704.0,0.003545896,-0.0002536452,0.0088582225,1.2639561e-05,0.01772188,-128,onnx_tf_prefix_Relu_68;onnx_tf_prefix_Add_67,4.5190794,0.20061167478797942
87,CONV_2D,579,50176.0,0.001467975,1.43394245e-05,0.014262181,2.1558815e-06,0.007460865,-128,onnx_tf_prefix_Relu_84;Add_38;convolution_41;convolution_37;Const_32,1.9025205749999998,0.1967991693972303
55,CONV_2D,451,100352.0,0.0022372045,-5.18151e-05,0.013843634,5.008875e-06,0.01149393,-128,onnx_tf_prefix_Relu_50;Add_23;convolution_22;Const_62,2.93095215,0.19471595946591394
79,ADD,547,200704.0,0.0032432445,5.026451e-06,0.0083452845,1.0519386e-05,0.016701413,-128,onnx_tf_prefix_Relu_75;onnx_tf_prefix_Add_74,4.258860315,0.19419676014893977
113,CONV_2D,683,25088.0,0.0010724671,1.6213858e-06,0.008818707,1.1520044e-06,0.005628135,-128,onnx_tf_prefix_Relu_108;Add_49;convolution_51;convolution_48;Const_10,1.435174425,0.19070521210435096
65,ADD,491,200704.0,0.0018397548,-1.3066246e-05,0.0048448984,3.385453e-06,0.009696108,-128,onnx_tf_prefix_Relu_61;onnx_tf_prefix_Add_60,2.47250754,0.18976274335168447
105,CONV_2D,651,25088.0,0.0020145508,-1.0517951e-05,0.014748189,4.0633613e-06,0.010837653,-128,onnx_tf_prefix_Relu_100;Add_45;convolution_51;convolution_44;Const_18,2.763601515,0.18599765908586346
108,ADD,663,100352.0,0.007605596,4.612005e-05,0.020773498,5.7871537e-05,0.0416496,-128,onnx_tf_prefix_Relu_104;onnx_tf_prefix_Add_103,10.620648000000001,0.18265083989917288
58,CONV_2D,463,200704.0,0.0025239447,-2.3501938e-05,0.02563584,6.3799016e-06,0.014096815,-128,onnx_tf_prefix_Relu_55;Add_25;convolution_41;convolution_24;Const_58,3.5946878250000003,0.1791785385224523
116,CONV_2D,695,25088.0,0.001249746,-5.7171633e-06,0.021228135,1.5788441e-06,0.007141349,-128,onnx_tf_prefix_Relu_113;Add_51;convolution_51;convolution_50;Const_6,1.821043995,0.1759500386468311
98,CONV_2D,623,50176.0,0.0022918337,2.8732968e-06,0.014485764,5.256056e-06,0.013048734,-128,onnx_tf_prefix_Relu_93;Add_42;convolution_41;Const_24,3.32742717,0.17569589464675006
86,ADD,575,200704.0,0.0036496678,-0.00015150894,0.010400683,1.3345259e-05,0.020810781,-128,onnx_tf_prefix_Relu_82;onnx_tf_prefix_Add_81,5.306749155,0.1755396080944481
93,ADD,603,200704.0,0.003603948,1.5043465e-06,0.010430992,1.2999989e-05,0.02086281,-128,onnx_tf_prefix_Relu_89;onnx_tf_prefix_Add_88,5.32001655,0.1728218658003465
94,CONV_2D,607,50176.0,0.0019022417,1.949788e-05,0.013739116,3.6208949e-06,0.011350855,-128,onnx_tf_prefix_Relu_91;Add_41;convolution_41;convolution_40;Const_26,2.894468025,0.1676406683910842
109,CONV_2D,667,25088.0,0.001334631,-9.768061e-06,0.014169659,1.7835067e-06,0.0080039,-128,onnx_tf_prefix_Relu_106;Add_48;convolution_51;convolution_47;Const_12,2.0409945,0.16685365274161365
50,ADD,431,401408.0,0.002151615,0.0008634702,0.0070350766,5.3923295e-06,0.014071407,-128,onnx_tf_prefix_Relu_46;onnx_tf_prefix_Add_45,3.588208785,0.16502535904154625
100,ADD,631,200704.0,0.0021181724,6.0927534e-05,0.006894805,4.506225e-06,0.0137998,-128,onnx_tf_prefix_Relu_96;onnx_tf_prefix_Add_95,3.5189489999999997,0.15382738032859147
101,CONV_2D,635,100352.0,0.0016170763,-1.8253328e-05,0.016560411,2.6206224e-06,0.010710776,-128,onnx_tf_prefix_Relu_98;Add_44;convolution_51;convolution_43;Const_20,2.73124788,0.15114065070627036
110,TRANSPOSE,671,25088.0,0.0,0.0,0.0,0.0,0.0080039,-128,transpose_145,2.0409945,0.0
126,RESHAPE,741,2048.0,0.0,0.0,0.0,0.0,0.020746864,-128,flatten/Reshape;Reshape,5.29045032,0.0
95,TRANSPOSE,611,50176.0,0.0,0.0,0.0,0.0,0.011350855,-128,transpose_124,2.894468025,0.0
96,PAD,615,65536.0,0.0,0.0,0.0,0.0,0.011350855,-128,Pad_13,2.894468025,0.0
97,TRANSPOSE,619,65536.0,0.0,0.0,0.0,0.0,0.011350855,-128,transpose_126,2.894468025,0.0
125,RESHAPE,735,2048.0,0.0,0.0,0.0,0.0,0.020746864,-128,Reshape,5.29045032,0.0
17,PAD,299,207936.0,0.0,0.0,0.0,0.0,0.006146351,-128,Pad_2,1.5673195050000002,0.0
123,TRANSPOSE,723,100352.0,0.0,0.0,0.0,0.0,0.053560004,-128,transpose_160,13.65780102,0.0
18,TRANSPOSE,303,207936.0,0.0,0.0,0.0,0.0,0.006146351,-128,transpose_21,1.5673195050000002,0.0
3,TRANSPOSE,243,802816.0,0.0,0.0,0.0,0.0,0.017256714,-128,transpose_2,4.40046207,0.0
119,TRANSPOSE,707,41472.0,0.0,0.0,0.0,0.0,0.007141349,-128,transpose_156,1.821043995,0.0
102,TRANSPOSE,639,100352.0,0.0,0.0,0.0,0.0,0.010710776,-128,transpose_133,2.73124788,0.0
103,PAD,643,131072.0,0.0,0.0,0.0,0.0,0.010710776,-128,Pad_14,2.73124788,0.0
104,TRANSPOSE,647,131072.0,0.0,0.0,0.0,0.0,0.010710776,-128,transpose_135,2.73124788,0.0
118,PAD,703,41472.0,0.0,0.0,0.0,0.0,0.007141349,-128,Pad_16,1.821043995,0.0
6,MAX_POOL_2D,255,193600.0,0.0,0.0,0.0,0.0,0.017256714,-128,MaxPool2d,4.40046207,0.0
5,TRANSPOSE,251,802816.0,0.0,0.0,0.0,0.0,0.017256714,-128,transpose_3,4.40046207,0.0
117,TRANSPOSE,699,25088.0,0.0,0.0,0.0,0.0,0.007141349,-128,transpose_154,1.821043995,0.0
4,PADV2,247,802816.0,0.0,0.0,0.0,0.0,0.017256714,-128,PadV2,4.40046207,0.0
112,TRANSPOSE,679,41472.0,0.0,0.0,0.0,0.0,0.0080039,-128,transpose_147,2.0409945,0.0
111,PAD,675,41472.0,0.0,0.0,0.0,0.0,0.0080039,-128,Pad_15,2.0409945,0.0
23,TRANSPOSE,323,193600.0,0.0,0.0,0.0,0.0,0.006193317,-128,transpose_28,1.5792958350000001,0.0
9,TRANSPOSE,267,193600.0,0.0,0.0,0.0,0.0,0.005928004,-128,transpose_7,1.51164102,0.0
53,PAD,443,115200.0,0.0,0.0,0.0,0.0,0.0071083484,-128,Pad_7,1.8126288419999999,0.0
11,TRANSPOSE,275,207936.0,0.0,0.0,0.0,0.0,0.005928004,-128,transpose_9,1.51164102,0.0
32,TRANSPOSE,359,415872.0,0.0,0.0,0.0,0.0,0.011526797,-128,transpose_39,2.939333235,0.0
61,TRANSPOSE,475,230400.0,0.0,0.0,0.0,0.0,0.014096815,-128,transpose_78,3.5946878250000003,0.0
60,PAD,471,230400.0,0.0,0.0,0.0,0.0,0.014096815,-128,Pad_8,3.5946878250000003,0.0
59,TRANSPOSE,467,200704.0,0.0,0.0,0.0,0.0,0.014096815,-128,transpose_76,3.5946878250000003,0.0
54,TRANSPOSE,447,115200.0,0.0,0.0,0.0,0.0,0.0071083484,-128,transpose_69,1.8126288419999999,0.0
52,TRANSPOSE,439,100352.0,0.0,0.0,0.0,0.0,0.0071083484,-128,transpose_67,1.8126288419999999,0.0
90,TRANSPOSE,591,65536.0,0.0,0.0,0.0,0.0,0.007460865,-128,transpose_117,1.9025205749999998,0.0
25,TRANSPOSE,331,207936.0,0.0,0.0,0.0,0.0,0.006193317,-128,transpose_30,1.5792958350000001,0.0
38,TRANSPOSE,383,100352.0,0.0,0.0,0.0,0.0,0.004411022,-128,transpose_49,1.12481061,0.0
47,TRANSPOSE,419,115200.0,0.0,0.0,0.0,0.0,0.0071377223,-128,transpose_60,1.8201191865,0.0
46,PAD,415,115200.0,0.0,0.0,0.0,0.0,0.0071377223,-128,Pad_6,1.8201191865,0.0
45,TRANSPOSE,411,100352.0,0.0,0.0,0.0,0.0,0.0071377223,-128,transpose_58,1.8201191865,0.0
39,PAD,387,115200.0,0.0,0.0,0.0,0.0,0.004411022,-128,Pad_5,1.12481061,0.0
1,TRANSPOSE,235,158700.0,0.0,0.0,0.0,0.0,0.018658448,-14,transpose_1,4.75790424,0.0
67,TRANSPOSE,499,50176.0,0.0,0.0,0.0,0.0,0.010618494,-128,transpose_88,2.7077159699999997,0.0
68,PAD,503,65536.0,0.0,0.0,0.0,0.0,0.010618494,-128,Pad_9,2.7077159699999997,0.0
69,TRANSPOSE,507,65536.0,0.0,0.0,0.0,0.0,0.010618494,-128,transpose_90,2.7077159699999997,0.0
16,TRANSPOSE,295,193600.0,0.0,0.0,0.0,0.0,0.006146351,-128,transpose_19,1.5673195050000002,0.0
31,PAD,355,415872.0,0.0,0.0,0.0,0.0,0.011526797,-128,Pad_4,2.939333235,0.0
74,TRANSPOSE,527,50176.0,0.0,0.0,0.0,0.0,0.0052887965,-128,transpose_97,1.3486431075,0.0
75,PAD,531,65536.0,0.0,0.0,0.0,0.0,0.0052887965,-128,Pad_10,1.3486431075,0.0
76,TRANSPOSE,535,65536.0,0.0,0.0,0.0,0.0,0.0052887965,-128,transpose_99,1.3486431075,0.0
30,TRANSPOSE,351,387200.0,0.0,0.0,0.0,0.0,0.011526797,-128,transpose_37,2.939333235,0.0
10,PAD,271,207936.0,0.0,0.0,0.0,0.0,0.005928004,-128,Pad_1,1.51164102,0.0
81,TRANSPOSE,555,50176.0,0.0,0.0,0.0,0.0,0.005875487,-128,transpose_106,1.4982491850000001,0.0
82,PAD,559,65536.0,0.0,0.0,0.0,0.0,0.005875487,-128,Pad_11,1.4982491850000001,0.0
83,TRANSPOSE,563,65536.0,0.0,0.0,0.0,0.0,0.005875487,-128,transpose_108,1.4982491850000001,0.0
24,PAD,327,207936.0,0.0,0.0,0.0,0.0,0.006193317,-128,Pad_3,1.5792958350000001,0.0
88,TRANSPOSE,583,50176.0,0.0,0.0,0.0,0.0,0.007460865,-128,transpose_115,1.9025205749999998,0.0
89,PAD,587,65536.0,0.0,0.0,0.0,0.0,0.007460865,-128,Pad_12,1.9025205749999998,0.0
40,TRANSPOSE,391,115200.0,0.0,0.0,0.0,0.0,0.004411022,-128,transpose_51,1.12481061,0.0
